"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","cited_by_tweeters_count","readers.mendeley","citation_count","readers","file_hash"
"10.1186/2191-219x-2-12","dedup_wf_001::162878701ab5c523e7690877b3720eb3","epilepsy","[11C]Flumazenil brain uptake is influenced by the blood-brain barrier efflux transporter P-glycoprotein","Froklage, Femke E","2012-03-01","Springer","publication","","EJNMMI Research","http://dare.ubvu.vu.nl/bitstream/1871/40700/1/302015.pdf","Background [11C]Flumazenil and positron emission tomography (PET) are used clinically to assess gamma-aminobutyric acid (GABA)-ergic function and to localize epileptic foci prior to resective surgery. Enhanced P-glycoprotein (P-gp) activity has been reported in epilepsy and this may confound interpretation of clinical scans if [11C]flumazenil is a P-gp substrate. The purpose of this study was to investigate whether [11C]flumazenil is a P-gp substrate. Methods [11C]Flumazenil PET scans were performed in wild type (WT) (n = 9) and Mdr1a/1b, (the genes that encode for P-gp) double knockout (dKO) (n = 10) mice, and in naive rats (n = 10). In parallel to PET scanning, [11C]flumazenil plasma concentrations were measured in rats. For 6 of the WT and 6 of the dKO mice a second, [11C]flumazenil scan was acquired after administration of the P-gp inhibitor tariquidar. Cerebral [11C]flumazenil concentrations in WT and Mdr1a/1b dKO mice were compared (genetic disruption model). Furthermore, pre and post P-gp-blocking cerebral [11C]flumazenil concentrations were compared in all animals (pharmacological inhibition model). Results Mdr1a/1b dKO mice had approximately 70% higher [11C]flumazenil uptake in the brain than WT mice. After administration of tariquidar, cerebral [11C]flumazenil uptake in WT mice increased by about 80% in WT mice, while it remained the same in Mdr1a/1b dKO mice. In rats, cerebral [11C]flumazenil uptake increased by about 60% after tariquidar administration. Tariquidar had only a small effect on plasma clearance of flumazenil. Conclusions The present study showed that [11C]flumazenil is a P-gp substrate in rodents. Consequently, altered cerebral [11C]flumazenil uptake, as observed in epilepsy, may not reflect solely GABAA receptor density changes but also changes in P-gp activity.","201380","Open Access","0.3365","0.1156","11","Temporal lobe epilepsy, Anticonvulsant effect, Case control","Temporal lobe epilepsy, Anticonvulsant effect, Case control",NA,NA,"9","",""
"10.1186/2191-219x-2-36","dedup_wf_001::ccd25892c5f88667ee7193e284126ef5","Probenecid","[11C]phenytoin revisited: synthesis by [11C]CO carbonylation and first evaluation as a P-gp tracer in rats","Verbeek, Joost","2012-07-01","Springer","publication","","EJNMMI Research","https://research.vu.nl/ws/files/766353/302019.pdf","Background At present, several positron emission tomography (PET) tracers are in use for imaging P-glycoprotein (P-gp) function in man. At baseline, substrate tracers such as R-[11C]verapamil display low brain concentrations with a distribution volume of around 1. [11C]phenytoin is supposed to be a weaker P-gp substrate, which may lead to higher brain concentrations at baseline. This could facilitate assessment of P-gp function when P-gp is upregulated. The purpose of this study was to synthesize [11C]phenytoin and to characterize its properties as a P-gp tracer. Methods [11C]CO was used to synthesize [11C]phenytoin by rhodium-mediated carbonylation. Metabolism and, using PET, brain pharmacokinetics of [11C]phenytoin were studied in rats. Effects of P-gp function on [11C]phenytoin uptake were assessed using predosing with tariquidar. Results [11C]phenytoin was synthesized via [11C]CO in an overall decay-corrected yield of 22 ± 4%. At 45 min after administration, 19% and 83% of radioactivity represented intact [11C]phenytoin in the plasma and brain, respectively. Compared with baseline, tariquidar predosing resulted in a 45% increase in the cerebral distribution volume of [11C]phenytoin. Conclusions Using [11C]CO, the radiosynthesis of [11C]phenytoin could be improved. [11C]phenytoin appeared to be a rather weak P-gp substrate.","201380","Open Access","0.3847","0.2311","12","Glycoprotein function, Human blood brain, Pet study","Glycoprotein function, Human blood brain, Pet study",NA,NA,"10","",""
"10.1186/2191-219x-2-57","dedup_wf_001::4c55a0e0028b86d85dcadb5673580bc7","Blood–brain barrier","Blood–brain barrier P-glycoprotein function in healthy subjects and Alzheimer's disease patients: effect of polymorphisms in the ABCB1 gene","van Assema, Daniëlle ME","2012-10-01","Springer","publication","","EJNMMI Research","https://research.vu.nl/ws/files/714895/300419.pdf","textabstractBackground: P-glycoprotein is a blood-brain barrier efflux transporter involved in the clearance of amyloid-beta from the brain and, as such, might be involved in the pathogenesis of Alzheimer's disease. P-glycoprotein is encoded by the highly polymorphic ABCB1 gene. Single-nucleotide polymorphisms in the ABCB1 gene have been associated with altered P-glycoprotein expression and function. P-glycoprotein function at the blood-brain barrier can be quantified in vivo using the P-glycoprotein substrate tracer (R)-[11C]verapamil and positron emission tomography (PET). The purpose of this study was to assess the effects of C1236T, G2677T/A and C3435T single-nucleotide polymorphisms in ABCB1 on blood-brain barrier P-glycoprotein function in healthy subjects and patients with Alzheimer's disease. Methods: Thirty-two healthy subjects and seventeen patients with Alzheimer's disease underwent 60-min dynamic (R)-[11C]verapamil PET scans. The binding potential of (R)-[11C]verapamil was assessed using a previously validated constrained two-tissue plasma input compartment model and used as outcome measure. DNA was isolated from frozen blood samples and C1236T, G2677T/A and C3435T single-nucleotide polymorphisms were amplified by polymerase chain reaction. Results: In healthy controls, binding potential did not differ between subjects without and with one or more T present in C1236T, G2677T and C3435T. In contrast, patients with Alzheimer's disease with one or more T in C1236T, G2677T and C3435T had significantly higher binding potential values than patients without a T. In addition, there was a relationship between binding potential and T dose in C1236T and G2677T. Conclusions: In Alzheimer's disease patients, C1236T, G2677T/A and C3435T single-nucleotide polymorphisms may be related to changes in P-glycoprotein function at the blood-brain barrier. As such, genetic variations in ABCB1 might contribute to the progression of amyloid-beta deposition in the brain.","201380","Open Access","-0.2679","-0.0368","14","Alzheimer s disease, Barrier p glycoprotein, Disease patients","Alzheimer s disease, Barrier p glycoprotein, Disease patients",NA,"32","19","",""
"10.1186/2191-219x-2-58","dedup_wf_001::ff7c0fae4fa0b2295cadc925f5cb6290","Nonlinear mixed effects modeling","Pharmacokinetic modeling of P-glycoprotein function at the rat and human blood&#8211;brain barriers studied with (R)-[11C]verapamil positron emission tomography","Müllauer, Julia","2012-01-01","Springer","publication","","EJNMMI Research","","ABSTRACT: BACKGROUND: This study investigated the influence of P-glycoprotein (P-gp) inhibitor tariquidar on the pharmacokinetics of P-gp substrate radiotracer (R)-[11C]verapamil in plasma and brain of rats and humans by means of positron emission tomography (PET). METHODS: Data obtained from a preclinical and clinical study, in which paired (R)-[11C]verapamil PET scans were performed before, during, and after tariquidar administration, were analyzed using nonlinear mixed effects (NLME) modeling. Administration of tariquidar was included as a covariate on the influx and efflux parameters (Qin and Qout) in order to investigate if tariquidar increased influx or decreased outflux of radiotracer across the blood--brain barrier (BBB). Additionally, the influence of pilocarpine-induced status epilepticus (SE) was tested on all model parameters, and the brain-to-plasma partition coefficient (VT-NLME) was calculated. RESULTS: Our model indicated that tariquidar enhances brain uptake of (R)-[11C]verapamil by decreasing Qout. The reduction in Qout in rats during and immediately after tariquidar administration (sevenfold) was more pronounced than in the second PET scan acquired 2 h after tariquidar administration (fivefold). The effect of tariquidar on Qout in humans was apparent during and immediately after tariquidar administration (twofold reduction in Qout) but was negligible in the second PET scan. SE was found to influence the pharmacological volume of distribution of the central brain compartment Vbr1. Tariquidar treatment lead to an increase in VT-NLME, and pilocarpine-induced SE lead to increased (R)-[11C]verapamil distribution to the peripheral brain compartment. CONCLUSIONS: Using NLME modeling, we were able to provide mechanistic insight into the effects of tariquidar and SE on (R)-[11C]verapamil transport across the BBB in control and 48 h post SE rats as well as in humans. ","201380","Open Access","0.1816","0.2615","12","Glycoprotein function, Human blood brain, Pet study","Glycoprotein function, Human blood brain, Pet study",NA,NA,"6","",""
"10.1186/s40658-014-0106-8","od_______908::1560d21eb08e56a93facfdad621d41ba","Coincidence detection","Development and performance test of an online blood sampling system for determination of the arterial input function in rats","Roehrbacher, Friedrich","2015-01-01","Springer International Publishing","publication","","EJNMMI Physics","","Background For positron emission tomography (PET) kinetic modelling, an accurate determination of the arterial input function is required. In this study, a blood sampling system was developed and tested using different radiotracers in rats. Methods The detector consists of pairs of lutetium yttrium oxyorthosilicate (LYSO) detectors, photomultiplier tubes and lead shield assembled within a steel casing working in coincidence mode. Rats were cannulated with microtubes in the femoral artery and vein for arterial blood sampling as well as administration of the PET tracers. Connected PTFE microtubes were centred between the LYSO crystals using a special holder. To enhance sensitivity, three layers with two coils were used. A flexible tube pump was used to ensure a constant blood flow. Performance of the detector was assessed with [18F]fludeoxyglucose (FDG), [18F]ciprofloxacin, (R)-[11C]verapamil, [11C]tariquidar, [11C]mephobarbital and [11C]MC113. Obtained input function curves were compared with manual samples drawn every 5?s during the first 3?min and further on at 5, 10, 20, 30, 40, 50 and 60?min after radiotracer injection. After manual sampling, an arterio/venous shunt was established. Shape and area-under-the-curve (AUC; Bq/?l*h) of the input functions were evaluated. Results The developed detector system provided an absolute sensitivity of 6.5%. Maximum peak values agreed well between manual samples and the detector with a mean difference of ?0.4%???7.0% (max 12.0%, min ?9.9%). AUC values also exhibited an excellent correlation (R?=?0.996) between manual sampling and detector measurements with a mean difference of 9.3%???9.7% (max 24.1%, min ?3.2%). The system was able to measure peak blood activity concentration levels of 110 to 2,000?Bq/?l which corresponds to injected activities from 5.5 to 100?MBq depending on the used radiotracer, applied volume and weight of the animal. Conclusions This study demonstrates that the developed blood sampling system can be used for in vivo small animal PET studies in rats in a reliable way. The usage of the systems enhances the accuracy of the input curve as handling of small blood samples especially with low activity (as for C-11) is prone to measurement errors. Additionally, the radiation dose of the experimenters can be reduced, as it is not required anymore to continuously draw samples where the personal is in close contact to the radioactive animals and blood.","201380","Open Access","0.5499","0.4081","5","Abcb single, Affect transport, Amplification system","Abcb single, Affect transport, Amplification system",NA,NA,"3","",""
"10.1208/s12248-011-9318-1","dedup_wf_001::1b64f875be54fe2c5f06e55ba2462b19","epilepsy","Alteration in P-glycoprotein Functionality Affects Intrabrain Distribution of Quinidine More Than Brain Entry—A Study in Rats Subjected to Status Epilepticus by Kainate","Syvänen, Stina","2012-01-01","Springer US","publication","","The AAPS Journal","","This study aimed to investigate the use of quinidine microdialysis to study potential changes in brain P-glycoprotein functionality after induction of status epilepticus (SE) by kainate. Rats were infused with 10 or 20 mg/kg quinidine over 30 min or 4 h. Plasma, brain extracellular fluid (brain ECF), and end-of-experiment total brain concentrations of quinidine were determined during 7 h after the start of the infusion. Effect of pretreatment with tariquidar (15 mg/kg, administered 30 min before the start of the quinidine infusion) on the brain distribution of quinidine was assessed. This approach was repeated in kainate-treated rats. Quinidine kinetics were analyzed with population modeling (NONMEM). The quinidine microdialysis assay clearly revealed differences in brain distribution upon changes in P-glycoprotein functionality by pre-administration of tariquidar, which resulted in a 7.2-fold increase in brain ECF and a 40-fold increase in total brain quinidine concentration. After kainate treatment alone, however, no difference in quinidine transport across the blood–brain barrier was found, but kainate-treated rats tended to have a lower total brain concentration but a higher brain ECF concentration of quinidine than saline-treated rats. This study did not provide evidence for the hypothesis that P-glycoprotein function at the blood–brain barrier is altered at 1 week after SE induction, but rather suggests that P-glycoprotein function might be altered at the brain parenchymal level.","201380","Open Access","0.3363","0.3065","12","Glycoprotein function, Human blood brain, Pet study","Glycoprotein function, Human blood brain, Pet study",NA,NA,"12","",""
"10.1212/wnl.0000000000000858","od_______908::52d3f1f175f22f9d5bfcc2755359dfee","66","In vivo P-glycoprotein function before and after epilepsy surgery","Bauer, Martin","2014-01-01","Lippincott Williams & Wilkins","publication","","Neurology","","Objectives: To study the functional activity of the multidrug efflux transporter P-glycoprotein (Pgp) at the blood-brain barrier of patients with temporal lobe epilepsy using (R)-[11C]verapamil (VPM)-PET before and after temporal lobe surgery to assess whether postoperative changes in seizure frequency and antiepileptic drug load are associated with changes in Pgp function. Methods: Seven patients with drug-resistant temporal lobe epilepsy underwent VPM-PET scans pre- and postsurgery. Patients were followed up for a median of 6 years (range 4–7) after surgery. Pgp immunoreactivity in surgically resected hippocampal specimens was determined with immunohistochemistry. Results: Optimal surgical outcome, defined as seizure freedom and withdrawal of antiepileptic drugs, was associated with higher temporal lobe Pgp function before surgery, higher Pgp-positive staining in surgically resected hippocampal specimens, and reduction in global Pgp function postoperatively, compared with nonoptimal surgery outcome. Conclusions: The data from our pilot study suggest that Pgp overactivity in epilepsy is dynamic, and complete seizure control and elimination of antiepileptic medication is associated with reversal of overactivity, although these findings will require confirmation in a larger patient cohort.","unidentified","Open Access","0.2049","-0.2237","11","Temporal lobe epilepsy, Anticonvulsant effect, Case control","Temporal lobe epilepsy, Anticonvulsant effect, Case control","5","30","17","",""
"10.1212/wnl.0000000000003736","dedup_wf_001::7bde950bb2321db5e90227d16ad087bf","199","Effect of topiramate and zonisamide on fMRI cognitive networks","Wandschneider, Britta","2017-01-01","Lippincott Williams & Wilkins","publication","","Neurology","","OBJECTIVE: To investigate the effects of topiramate (TPM), zonisamide (ZNS), and levetiracetam (LEV) on cognitive network activations in patients with focal epilepsy using an fMRI language task. METHODS: In a retrospective, cross-sectional study, we identified patients from our clinical database of verbal fluency fMRI studies who were treated with either TPM (n = 32) or ZNS (n = 51). We matched 62 patients for clinical measures who took LEV but not TPM or ZNS. We entered antiepileptic comedications as nuisance variables and compared out-of-scanner psychometric measures for verbal fluency and working memory between groups. RESULTS: Out-of-scanner psychometric data showed overall poorer performance for TPM compared to ZNS and LEV and poorer working memory performance in ZNS-treated patients compared to LEV-treated patients. We found common fMRI effects in patients taking ZNS and TPM, with decreased activations in cognitive frontal and parietal lobe networks compared to those taking LEV. Impaired deactivation was seen only with TPM. CONCLUSIONS: Our findings suggest that TPM and ZNS are associated with similar dysfunctions of frontal and parietal cognitive networks, which are associated with impaired performance. TPM is also associated with impaired attenuation of language-associated deactivation. These studies imply medication-specific effects on the functional neuroanatomy of language and working memory networks. CLASSIFICATION OF EVIDENCE: This study provides Class III evidence that in patients with focal epilepsy, TPM and ZNS compared to LEV lead to disruption of language and working memory networks.","106882","Open Access","0.7555","0.1233","6","Attenuation correction, Scatter correction","Attenuation correction, Scatter correction","47","17","7","",""
"10.1371/journal.pone.0034813","dedup_wf_001::c7a65aad6d0a110e052108b070a4325c","Computational Biology","Neuropathology of 16p13.11 Deletion in Epilepsy","Liu, Joan Y. W.","2012-04-01","Public Library of Science","publication","","PLoS ONE","","16p13.11 genomic copy number variants are implicated in several neuropsychiatric disorders, such as schizophrenia, autism, mental retardation, ADHD and epilepsy. The mechanisms leading to the diverse clinical manifestations of deletions and duplications at this locus are unknown. Most studies favour NDE1 as the leading disease-causing candidate gene at 16p13.11. In epilepsy at least, the deletion does not appear to unmask recessive-acting mutations in NDE1, with haploinsufficiency and genetic modifiers being prime candidate disease mechanisms. NDE1 encodes a protein critical to cell positioning during cortical development. As a first step, it is important to determine whether 16p13.11 copy number change translates to detectable brain structural alteration. We undertook detailed neuropathology on surgically resected brain tissue of two patients with intractable mesial temporal lobe epilepsy (MTLE), who had the same heterozygous NDE1-containing 800 kb 16p13.11 deletion, using routine histological stains and immunohistochemical markers against a range of layer-specific, white matter, neural precursor and migratory cell proteins, and NDE1 itself. Surgical temporal lobectomy samples from a MTLE case known not to have a deletion in NDE1 and three non-epilepsy cases were included as disease controls. We found that apart from a 3 mm hamartia in the temporal cortex of one MTLE case with NDE1 deletion and known hippocampal sclerosis in the other case, cortical lamination and cytoarchitecture were normal, with no differences between cases with deletion and disease controls. How 16p13.11 copy changes lead to a variety of brain diseases remains unclear, but at least in epilepsy, it would not seem to be through structural abnormality or dyslamination as judged by microscopy or immunohistochemistry. The need to integrate additional data with genetic findings to determine their significance will become more pressing as genetic technologies generate increasingly rich datasets. Detailed examination of brain tissue, where available, will be an important part of this process in neurogenetic disease specifically.","201380","Open Access","0.6504","-0.2463","5","Abcb single, Affect transport, Amplification system","Abcb single, Affect transport, Amplification system",NA,"38","6","",""
"10.1371/journal.pone.0064854","dedup_wf_001::9aa16aff2f7b2e0bee9bc91c9b5d6264","Epilepsy","A Multi-System Approach Assessing the Interaction of Anticonvulsants with P-gp","Dickens, David","2013-01-01","Public Library of Science","publication","","PLoS ONE","","30% of epilepsy patients receiving antiepileptic drugs (AEDs) are not fully controlled by therapy. The drug transporter hypothesis for refractory epilepsy proposes that P-gp is over expressed at the epileptic focus with a role of P-gp in extruding AEDs from the brain. However, there is controversy regarding whether all AEDs are substrates for this transporter. Our aim was to investigate transport of phenytoin, lamotrigine and carbamazepine by using seven in-vitro transport models. Uptake assays in CEM/VBL cell lines, oocytes expressing human P-gp and an immortalised human brain endothelial cell line (hCMEC/D3) were carried out. Concentration equilibrium transport assays were performed in Caco-2, MDCKII ?P-gp and LLC-PK1?P-gp in the absence or presence of tariquidar, an inhibitor of P-gp. Finally, primary porcine brain endothelial cells were used to determine the apparent permeability (Papp) of the three AEDs in the absence or presence of P-gp inhibitors. We detected weak transport of phenytoin in two of the transport systems (MDCK and LLC-PK1 cells transfected with human P-gp) but not in the remaining five. No P-gp interaction was observed for lamotrigine or carbamazepine in any of the seven validated in-vitro transport models. Neither lamotrigine nor carbamazepine was a substrate for P-gp in any of the model systems tested. Our data suggest that P-gp is unlikely to contribute to the pathogenesis of refractory epilepsy through transport of carbamazepine or lamotrigine.","unidentified","Open Access","0.1645","-0.3484","8","Cns efflux drug, Altered gaba, Barrier transport","Cns efflux drug, Altered gaba, Barrier transport",NA,"22","14","",""
"10.1523/jneurosci.6616-10.2011","dedup_wf_001::ea6cd294505a01c21f51db5b21cc5a49","identifies seizure;imaging protocol;induced regional","A Novel Positron Emission Tomography Imaging Protocol Identifies Seizure-Induced Regional Overactivity of P-Glycoprotein at the Blood-Brain Barrier","Bankstahl, Jens P.","2011-01-01","SOC NEUROSCIENCE","publication","","JOURNAL OF NEUROSCIENCE","","","201380","Closed Access","-0.5694","-0.0184","2","Positron emission tomography, Animal positron emission, Dependently transported","Positron emission tomography, Animal positron emission, Dependently transported",NA,NA,"32","",""
"10.1684/epd.2012.0532","dedup_wf_001::fcebd4a9a80b79ab0ac4864f5f0fb8bc","animal models;models drug","Animal models of drug-resistant epilepsy","Potschka, Heidrun","2012-01-01","JOHN LIBBEY EUROTEXT LTD","publication","","EPILEPTIC DISORDERS","","","201380","Closed Access","0.1062","-0.7159","3","Animal models, Canine epilepsy, Drug resistant epilepsy","Animal models, Canine epilepsy, Drug resistant epilepsy","1","10","","",""
"10.2174/1381612822666160804093852","od_______361::aaba3f343e1a4f06a0867f3e4cc6b35e","Radiology, Nuclear Medicine and Medical Imaging","Kinetic models for measuring P-glycoprotein function at the blood-brain barrier with Positron Emission Tomography","Lubberink, Mark","2016-01-01","PET centre, Uppsala University Hospital","publication","","","","P-glycoprotein function is associated with a number of neurodegenerative and psychiatric diseases as well as with pharmacoresistance to for example antiepileptic drugs. The ability to measure P-gp function in vivo would allow for an increased understanding of the mechanisms of disease and treatment. This review assesses the various approaches to in vivo quantification of P-gp function using currently available P-gp tracers and PET in humans. First, the use of compartment models, and their interpretation in terms of P-gp function at the blood-brain barrier, is discussed. Then, the methods that have been used to quantify PET data of the P-gp tracers [11C]verapamil, [11C]N-desmetyl-loperamide (dLop), [11C]laniquidar, [11C]phenytoin, [11C]tariquidar and [11C]elacridar are reviewed. In summary, the extraction of P-gp substrate PET tracers, which is their plasma to tissue rate constant K1 corrected for variations in regional cerebral blood flow, is generally considered to be the preferred measure of P-gp function. ","201380","Restricted","0.0804","0.0018","12","Glycoprotein function, Human blood brain, Pet study","Glycoprotein function, Human blood brain, Pet study",NA,NA,"2","",""
"10.2174/138920011798356980","dedup_wf_001::53efbfea4c5fd099de7236f50dd51615","Article","PET and SPECT Radiotracers to Assess Function and Expression of ABC Transporters in Vivo","Mairinger, Severin","2011-10-01","BENTHAM SCIENCE PUBL LTD","publication","","CURRENT DRUG METABOLISM","","Adenosine triphosphate-binding cassette (ABC) transporters, such as P-glycoprotein (Pgp, ABCB1), breast cancer resistance protein (BCRP, ABCG2) and multidrug resistance-associated proteins (MRPs) are expressed in high concentrations at various physiological barriers (e.g. blood-brain barrier, blood-testis barrier, blood-tumor barrier), where they impede the tissue accumulation of various drugs by active efflux transport. Changes in ABC transporter expression and function are thought to be implicated in various diseases, such as cancer, epilepsy, Alzheimer’s and Parkinson’s disease. The availability of a non-invasive imaging method which allows for measuring ABC transporter function or expression in vivo would be of great clinical use in that it could facilitate the identification of those patients that would benefit from treatment with ABC transporter modulating drugs. To date three different kinds of imaging probes have been described to measure ABC transporters in vivo: i) radiolabelled transporter substrates ii) radiolabelled transporter inhibitors and iii) radiolabelled prodrugs which are enzymatically converted into transporter substrates in the organ of interest (e.g. brain). The design of new imaging probes to visualize efflux transporters is inter alia complicated by the overlapping substrate recognition pattern of different ABC transporter types. The present article will describe currently available ABC transporter radiotracers for positron emission tomography (PET) and single-photon emission computed tomography (SPECT) and critically discuss strengths and limitations of individual probes and their potential clinical applications.","201380","Open Access","-0.1827","-0.2714","8","Cns efflux drug, Altered gaba, Barrier transport","Cns efflux drug, Altered gaba, Barrier transport",NA,NA,"39","",""
"10.2174/156802610792928095","dedup_wf_001::bda442ab9871bbc54617655a740f4a46","Article","Imaging of P-glycoprotein Function and Expression to Elucidate Mechanisms of Pharmacoresistance in Epilepsy","Loescher, Wolfgang","2010-01-01","BENTHAM SCIENCE PUBL LTD","publication","","CURRENT TOPICS IN MEDICINAL CHEMISTRY","","The issue of pharmacoresistance in epilepsy has received considerable attention in recent years, and a number of plausible hypotheses have been proposed. Of these, the so-called transporter hypothesis is the most extensively researched and documented. This hypothesis assumes that refractory epilepsy is associated with a localised over-expression of drug transporter proteins such as P-glycoprotein (Pgp) in the region of the epileptic focus, which actively extrudes antiepileptic drugs (AEDs) from their intended site of action. However, although this hypothesis has biological plausibility, there is no clinical evidence to support the assertion that AEDs are sufficiently strong substrates for transporter-mediated extrusion from the brain. The use of modern brain imaging techniques to determine Pgp function in patients with refractory epilepsy has started only recently, and may ultimately determine whether increased expression and function of Pgp or other efflux transporters are involved in AED resistance.","201380","Open Access","0.0599","-0.3791","8","Cns efflux drug, Altered gaba, Barrier transport","Cns efflux drug, Altered gaba, Barrier transport",NA,NA,"19","",""
"10.2217/pgs.10.126","dedup_wf_001::7dc45e6fe17b438b3e55e3501d34bd0a","pharmacogenetic approaches;challenges pharmacogenetic;epilepsy challenges","Transporter hypothesis of drug-resistant epilepsy: challenges for pharmacogenetic approaches","Potschka, Heidrun","2010-01-01","FUTURE MEDICINE LTD","publication","","PHARMACOGENOMICS","","","201380","Closed Access","0.0238","-0.736","3","Animal models, Canine epilepsy, Drug resistant epilepsy","Animal models, Canine epilepsy, Drug resistant epilepsy",NA,NA,"21","",""
"10.2217/pgs.10.197","dedup_wf_001::a0157d17ed77e08943e6a539e66f6ef0","cancer chemotherapy;central neurotoxicity;chemotherapy parmacogenetic","Central neurotoxicity in cancer chemotherapy: parmacogenetic insights","Froklage, Femke EAM","2011-01-01","FUTURE MEDICINE LTD","publication","","Pharmacogenomics","","","201380","Closed Access","-0.5718","-0.5821","15","Bcl inhibitors, Cancer chemotherapy, Central neurotoxicity","Bcl inhibitors, Cancer chemotherapy, Central neurotoxicity",NA,NA,"13","",""
"10.2967/jnumed.109.063289","dedup_wf_001::be6e602ba2bde2ff087f280f1d846952","assess efficacy;barrier verapamil;efficacy tariquidar","A Pilot Study to Assess the Efficacy of Tariquidar to Inhibit P-glycoprotein at the Human Blood-Brain Barrier with (R)-C-11-Verapamil and PET","Wagner, Claudia C.","2009-01-01","SOC NUCLEAR MEDICINE INC","publication","","JOURNAL OF NUCLEAR MEDICINE","","","201380","Closed Access","-0.2597","0.4175","4","Dose response assessment, Assessment of tariquidar, Verapamil pet","Dose response assessment, Assessment of tariquidar, Verapamil pet",NA,NA,"48","",""
"10.2967/jnumed.112.104588","dedup_wf_001::cb45ed23fffeb4f0f84dc58b1ad12d44","altered gaba;barrier transport;density unaltered","Altered GABA(A) Receptor Density and Unaltered Blood Brain Barrier Transport in a Kainate Model of Epilepsy: An In Vivo Study Using C-11-Flumazenil and PET","Syvanen, Stina","2012-01-01","SOC NUCLEAR MEDICINE INC","publication","","JOURNAL OF NUCLEAR MEDICINE","","","201380","Closed Access","0.3009","-0.3109","8","Cns efflux drug, Altered gaba, Barrier transport","Cns efflux drug, Altered gaba, Barrier transport",NA,NA,"14","",""
"10.2967/jnumed.112.114025","dedup_wf_001::a3979ba5cda30fb28a495f63d261d157","binding correlate;lewy bodies;clinical severity","Striatal Dopamine Transporter Binding Does Not Correlate with Clinical Severity in Dementia with Lewy Bodies","Ziebell, M.","2013-01-01","SOC NUCLEAR MEDICINE INC","publication","","Journal of Nuclear Medicine","","","201380","Closed Access","-0.2654","-0.7183","5","Abcb single, Affect transport, Amplification system","Abcb single, Affect transport, Amplification system","1","2","16","",""
"10.3390/molecules18055335","dedup_wf_001::08ec535dd575a538c18fb663b8b2809e","6-halopurine","Chelator-Accelerated One-Pot 'Click' Labeling of Small Molecule Tracers with 2-[F-18]Fluoroethyl Azide","Galante, Eva","2013-01-01","MDPI AG","publication","","MOLECULES","http://roar.uel.ac.uk/6192/1/molecules-18-05335.pdf","2-[18F]Fluoroethyl azide ([18F]FEA) can readily be obtained by nucleophilic substitution of 2-azidoethyl-4-toluenesulfonate with [18F]fluoride (half-life 110 min), and has become widely used as a reagent for ‘click’ labeling of PET tracers. However, distillation of [18F]FEA is typically required, which is time-consuming and unpractical for routine applications. In addition, copper(I)-catalyzed cycloaddition of [18F]FEA with non-activated alkynes, and with substrates containing labile functional groups, can be challenging. Herein, we report a highly efficient and practical ligand-accelerated one-pot/two-step method for ‘click’ labeling of small molecule tracers with [18F]FEA. The method exploits the ability of the copper(I) ligand bathophenanthrolinedisulfonate to accelerate the rate of the cycloaddition reaction. As a result, alkynes can be added directly to the crude reaction mixture containing [18F]FEA, and as cyclisation occurs almost immediately at room temperature, the reaction is tolerant to labile functional groups. The method was demonstrated by reacting [18F]FEA with a series of alkyne-functionalized 6-halopurines to give the corresponding triazoles in 55–76% analytical radiochemical yield.","201380","Open Access","0.525","0.5798","5","Abcb single, Affect transport, Amplification system","Abcb single, Affect transport, Amplification system",NA,NA,"7","",""
"10.3413/nukmed-0578-13-04","dedup_wf_001::9523ab8deeeff78b693ac38ddec6162d"," ga;ga small;pet imaging","F-18, C-11 and Ga-68 in small animal PET imaging","Muellauer, J.","2013-01-01","SCHATTAUER GMBH-VERLAG MEDIZIN NATURWISSENSCHAFTEN","publication","","Nuklearmedizin","","","201380","Closed Access","-0.4012","-0.54","7","Small animal pet, Pet microdosing study, Animal pet evaluation","Small animal pet, Pet microdosing study, Animal pet evaluation",NA,NA,"3","",""
