"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1371/journal.pone.0111070","dedup_wf_001::39fa396b8a05fa9251e8180b137d330b","Sensory Perception","Exploring Combinations of Auditory and Visual Stimuli for Gaze-Independent Brain-Computer Interfaces","An, Xingwei","2014-10-01","Public Library of Science","publication","","PLoS ONE","","For Brain-Computer Interface (BCI) systems that are designed for users with severe impairments of the oculomotor system, an appropriate mode of presenting stimuli to the user is crucial. To investigate whether multi-sensory integration can be exploited in the gaze-independent event-related potentials (ERP) speller and to enhance BCI performance, we designed a visual-auditory speller. We investigate the possibility to enhance stimulus presentation by combining visual and auditory stimuli within gaze-independent spellers. In this study with N = 15 healthy users, two different ways of combining the two sensory modalities are proposed: simultaneous redundant streams (Combined-Speller) and interleaved independent streams (Parallel-Speller). Unimodal stimuli were applied as control conditions. The workload, ERP components, classification accuracy and resulting spelling speed were analyzed for each condition. The Combined-speller showed a lower workload than uni-modal paradigms, without the sacrifice of spelling performance. Besides, shorter latencies, lower amplitudes, as well as a shift of the temporal and spatial distribution of discriminative information were observed for Combined-speller. These results are important and are inspirations for future studies to search the reason for these differences. For the more innovative and demanding Parallel-Speller, where the auditory and visual domains are independent from each other, a proof of concept was obtained: fifteen users could spell online with a mean accuracy of 87.7% (chance level <3%) showing a competitive average speed of 1.65 symbols per minute. The fact that it requires only one selection period per symbol makes it a good candidate for a fast communication channel. It brings a new insight into the true multisensory stimuli paradigms. Novel approaches for combining two sensory modalities were designed here, which are valuable for the development of ERP-based BCI paradigms.","224631","Open Access","0.1105","-0.0936","8","Predictive text entry, Brain computer interface","Predictive text entry, Brain computer interface","13","36","4","",""
"10.1371/journal.pone.0112392","dedup_wf_001::6f880b84476f6ee435a0e9ace6ede8fc","Research Article","The User-Centered Design as Novel Perspective for Evaluating the Usability of BCI-Controlled Applications","Kübler, Andrea","2015-03-16","Public Library of Science (PLoS)","publication","","PLoS ONE","https://opus.bibliothek.uni-wuerzburg.de/files/11105/164_Kuebler_PLoS.pdf","Albeit research on brain-computer interfaces (BCI) for controlling applications has expanded tremendously, we still face a translational gap when bringing BCI to end-users. To bridge this gap, we adapted the user-centered design (UCD) to BCI research and development which implies a shift from focusing on single aspects, such as accuracy and information transfer rate (ITR), to a more holistic user experience. The UCD implements an iterative process between end-users and developers based on a valid evaluation procedure. Within the UCD framework usability of a device can be defined with regard to its effectiveness, efficiency, and satisfaction. We operationalized these aspects to evaluate BCI-controlled applications. Effectiveness was regarded equivalent to accuracy of selections and efficiency to the amount of information transferred per time unit and the effort invested (workload). Satisfaction was assessed with questionnaires and visual-analogue scales. These metrics have been successfully applied to several BCI-controlled applications for communication and entertainment, which were evaluated by end-users with severe motor impairment. Results of four studies, involving a total of N = 19 end-users revealed: effectiveness was moderate to high; efficiency in terms of ITR was low to high and workload low to medium; depending on the match between user and technology, and type of application satisfaction was moderate to high. The here suggested evaluation metrics within the framework of the UCD proved to be an applicable and informative approach to evaluate BCI controlled applications, and end-users with severe impairment and in the locked-in state were able to participate in this process.","288566","Open Access","0.4394","0.4341","9","Hybrid bci, Bci results, Bnci horizon","Hybrid bci, Bci results, Bnci horizon","51","82","2","",""
"10.14279/depositonce-6488","dedup_wf_001::a2a31be7ec784202f7123d54811ea4d4","ddc:610","The hybrid Brain-Computer Interface: a bridge to assistive technology?","Müller-Putz, G. R.","2017-08-02","Technische Universität Berlin","publication","","","","Dieser Beitrag ist mit Zustimmung des Rechteinhabers aufgrund einer (DFG geförderten) Allianz- bzw. Nationallizenz frei zugänglich.
			This publication is with permission of the rights owner freely accessible due to an Alliance licence and a national licence (funded by the DFG, German Research Foundation) respectively.
			Brain-Computer Interfaces (BCIs) can be extended by other input signals to form a so-called hybrid BCI (hBCI). Such an hBCI allows the processing of several input signals with at least one brain signal for control purposes, i.e. communication and environmental control. This work shows the principle, technology and application of hBCIs and discusses future objectives.","288566","Open Access","-0.1259","0.4656","10","Brain computer interface","Brain computer interface","",NA,NA,"",""
"10.3389/fneng.2012.00013","dedup_wf_001::e03ca0fb7a48a13439bf0db40dee2af4","rehabilitation","Detection of self-paced reaching movement intention from EEG signals","Lew, Eileen","2012-07-12","Frontiers Media S.A.","publication","","Frontiers in Neuroengineering","","Future neuroprosthetic devices, in particular upper limb, will require decoding and executing not only the user's intended movement type, but also when the user intends to execute the movement. This work investigates the potential use of brain signals recorded non-invasively for detecting the time before a self-paced reaching movement is initiated which could contribute to the design of practical upper limb neuroprosthetics. In particular, we show the detection of self-paced reaching movement intention in single trials using the readiness potential, an electroencephalography (EEG) slow cortical potential (SCP) computed in a narrow frequency range (0.1–1 Hz). Our experiments with 12 human volunteers, two of them stroke subjects, yield high detection rates prior to the movement onset and low detection rates during the non-movement intention period. With the proposed approach, movement intention was detected around 500 ms before actual onset, which clearly matches previous literature on readiness potentials. Interestingly, the result obtained with one of the stroke subjects is coherent with those achieved in healthy subjects, with single-trial performance of up to 92% for the paretic arm. These results suggest that, apart from contributing to our understanding of voluntary motor control for designing more advanced neuroprostheses, our work could also have a direct impact on advancing robot-assisted neurorehabilitation.","224631","Open Access","0.5209","-0.4964","3","Eeg signals, Brain functional, Brain regions","Eeg signals, Brain functional, Brain regions","60","174","3","",""
"10.3389/fneng.2012.00017","dedup_wf_001::3982ac04d2f6dd618db7280b52422713","anterior prefrontal cortex (APFC)","The interplay of prefrontal and sensorimotor cortices during inhibitory control of learned motor behavior","Wriessnegger, Selina C.","2012-07-01","Frontiers Media S.A.","publication","","Frontiers in Neuroengineering","","In the present study inhibitory cortical mechanisms have been investigated during execution and inhibition of learned motor programs by means of multi-channel functional near infrared spectroscopy (fNIRS). fNIRS is an emerging non-invasive optical technique for the in vivo assessment of cerebral oxygenation, concretely changes of oxygenated [oxy-Hb], and deoxygenated [deoxy-Hb] hemoglobin. Eleven healthy subjects executed or inhibited previous learned finger and foot movements indicated by a visual cue. The execution of finger/foot movements caused a typical activation pattern namely an increase of [oxy-Hb] and a decrease of [deoxy-Hb] whereas the inhibition of finger/foot movements caused a decrease of [oxy-Hb] and an increase of [deoxy-Hb] in the hand or foot representation area (left or medial somatosensory and primary motor cortex). Additionally an increase of [oxy-Hb] and a decrease of [deoxy-Hb] in the medial area of the anterior prefrontal cortex (APFC) during the inhibition of finger/foot movements were found. The results showed, that inhibition/execution of learned motor programs depends on an interplay of focal increases and decreases of neural activity in prefrontal and sensorimotor areas regardless of the effector. As far as we know, this is the first study investigating inhibitory processes of finger/foot movements by means of multi-channel fNIRS.","224631","Open Access","0.2395","-0.7004","3","Eeg signals, Brain functional, Brain regions","Eeg signals, Brain functional, Brain regions","5","19",NA,"",""
"10.3389/fnhum.2013.00642","dedup_wf_001::c246da1786c33bcb317bfccffe626bfb","P300","Empathy, motivation, and p300-BCI performance","Kleih S.C.","2013-01-01","Frontiers Media S.A.","publication","","Frontiers in Human Neuroscience","https://opus.bibliothek.uni-wuerzburg.de/files/13055/042_Kleih_K%C3%BCbler.pdf","Motivation moderately influences Brain-Computer Interface (BCI) performance in healthy subjects when monetary reward is used to manipulate extrinsic motivation. However, the motivation to use a BCI of severely paralyzed patients, who are potentially in need for BCI, could mainly be internal and thus, an intrinsic motivator may be more powerful. Also healthy subjects who participate in BCI studies could be intrinsically motivated as they may wish to contribute to research and thus extrinsic motivation by monetary reward would be less important than the content of the study. In this respect, motivation could be defined as motivation-to-help. The aim of this study was to investigate, whether subjects with high motivation for helping and who are highly empathic would perform better with a BCI controlled by event-related potentials (P300-BCI). We included N=20 healthy young participants na&#239;ve to BCI and grouped them according to their motivation for participating in a BCI study in a low and highly motivated group. Motivation was further manipulated with interesting or boring presentations about BCI and the possibility to help patients. Motivation for helping did neither influence BCI performance nor the P300 amplitude. Post-hoc, subjects were re-grouped according to their ability for perspective taking. We found significantly higher P300 amplitudes on parietal electrodes in participants with a low ability for perspective taking and therefore, lower empathy, as compared to participants with higher empathy. The lack of an effect of motivation on BCI performance contradicts previous findings and thus, requires further investigation. We speculate that subjects with higher empathy were less able to focus attention on the BCI task. Good perspective takers with regards to patients in potential need of BCI, may be more emotionally involved and therefore, less able to allocate attention on the BCI task at hand.","224631","Open Access","0.6485","0.0131","6","Amyotrophic lateral sclerosis, Computer interface performance, Influence of psychological","Amyotrophic lateral sclerosis, Computer interface performance, Influence of psychological","16","45","2","",""
"10.3389/fnhum.2014.00574","dedup_wf_001::2bb94bff1b26b79555193f8cb32c3a63","predictors","Visuo-motor coordination ability predicts performance with brain-computer interfaces controlled by modulation of sensorimotor rhythms (SMR)","Hammer, Eva M.","2014-08-06","Frontiers Media S.A.","publication","","Frontiers in Human Neuroscience","https://opus.bibliothek.uni-wuerzburg.de/files/11308/122_Hammer_FrontiersNeuroscience.pdf","Modulation of sensorimotor rhythms (SMR) was suggested as a control signal for brain-computer interfaces (BCI). Yet, there is a population of users estimated between 10 to 50% not able to achieve reliable control and only about 20% of users achieve high (80–100%) performance. Predicting performance prior to BCI use would facilitate selection of the most feasible system for an individual, thus constitute a practical benefit for the user, and increase our knowledge about the correlates of BCI control. In a recent study, we predicted SMR-BCI performance from psychological variables that were assessed prior to the BCI sessions and BCI control was supported with machine-learning techniques. We described two significant psychological predictors, namely the visuo-motor coordination ability and the ability to concentrate on the task. The purpose of the current study was to replicate these results thereby validating these predictors within a neurofeedback based SMR-BCI that involved no machine learning.Thirty-three healthy BCI novices participated in a calibration session and three further neurofeedback training sessions. Two variables were related with mean SMR-BCI performance: (1) a measure for the accuracy of fine motor skills, i.e., a trade for a person’s visuo-motor control ability; and (2) subject’s “attentional impulsivity”. In a linear regression they accounted for almost 20% in variance of SMR-BCI performance, but predictor (1) failed significance. Nevertheless, on the basis of our prior regression model for sensorimotor control ability we could predict current SMR-BCI performance with an average prediction error of M = 12.07%. In more than 50% of the participants, the prediction error was smaller than 10%. Hence, psychological variables played a moderate role in predicting SMR-BCI performance in a neurofeedback approach that involved no machine learning. Future studies are needed to further consolidate (or reject) the present predictors.","224631","Open Access","0.5106","-0.0937","7","Covert visuospatial attention, Brain computer interfaces","Covert visuospatial attention, Brain computer interfaces","14","44","3","",""
"10.3389/fnhum.2017.00336","dedup_wf_001::fd2aa18f6447ce7df6cc607f9714d82a","functional connectivity","Behavioral and Cortical Effects during Attention Driven Brain-Computer Interface Operations in Spatial Neglect: A Feasibility Case Study","Tonin, Luca","2017-06-01","Frontiers Media S.A.","publication","","Frontiers in Human Neuroscience","","
			During the last years, several studies have suggested that Brain-Computer Interface (BCI) can play a critical role in the field of motor rehabilitation. In this case report, we aim to investigate the feasibility of a covert visuospatial attention (CVSA) driven BCI in three patients with left spatial neglect (SN). We hypothesize that such a BCI is able to detect attention task-specific brain patterns in SN patients and can induce significant changes in their abnormal cortical activity (α-power modulation, feature recruitment, and connectivity). The three patients were asked to control online a CVSA BCI by focusing their attention at different spatial locations, including their neglected (left) space. As primary outcome, results show a significant improvement of the reaction time in the neglected space between calibration and online modalities (p < 0.01) for the two out of three patients that had the slowest initial behavioral response. Such an evolution of reaction time negatively correlates (p < 0.05) with an increment of the Individual α-Power computed in the pre-cue interval. Furthermore, all patients exhibited a significant reduction of the inter-hemispheric imbalance (p < 0.05) over time in the parieto-occipital regions. Finally, analysis on the inter-hemispheric functional connectivity suggests an increment across modalities for regions in the affected (right) hemisphere and decrement for those in the healthy. Although preliminary, this feasibility study suggests a possible role of BCI in the therapeutic treatment of lateralized, attention-based visuospatial deficits.
			","224631","Open Access","0.3369","-0.2803","7","Covert visuospatial attention, Brain computer interfaces","Covert visuospatial attention, Brain computer interfaces","0","14","11","",""
"10.3389/fninf.2011.00030","dedup_wf_001::c1ebe59a75bdd6f926bfda51f3d02758","hybrid BCI","Tools for Brain-Computer Interaction: A General Concept for a Hybrid BCI","Müller-Putz, Gernot R.","2011-11-01","Frontiers Research Foundation","publication","","Frontiers in Neuroinformatics","http://eprints.gla.ac.uk/84137/1/84137.pdf","
			The aim of this work is to present the development of a hybrid Brain-Computer Interface (hBCI) which combines existing input devices with a BCI. Thereby, the BCI should be available if the user wishes to extend the types of inputs available to an assistive technology system, but the user can also choose not to use the BCI at all; the BCI is active in the background. The hBCI might decide on the one hand which input channel(s) offer the most reliable signal(s) and switch between input channels to improve information transfer rate, usability, or other factors, or on the other hand fuse various input channels. One major goal therefore is to bring the BCI technology to a level where it can be used in a maximum number of scenarios in a simple way. To achieve this, it is of great importance that the hBCI is able to operate reliably for long periods, recognizing and adapting to changes as it does so. This goal is only possible if many different subsystems in the hBCI can work together. Since one research institute alone cannot provide such different functionality, collaboration between institutes is necessary. To allow for such a collaboration, a new concept and common software framework is introduced. It consists of four interfaces connecting the classical BCI modules: signal acquisition, preprocessing, feature extraction, classification, and the application. But it provides also the concept of fusion and shared control. In a proof of concept, the functionality of the proposed system was demonstrated.
			","224631","Open Access","0.2405","0.3893","9","Hybrid bci, Bci results, Bnci horizon","Hybrid bci, Bci results, Bnci horizon","51","123","1","",""
"10.3389/fnins.2010.00055","dedup_wf_001::2a3f6c4b0c545fc09ff31efd49d4fb26","mood","The Influence of Psychological State and Motivation on Brain–Computer Interface Performance in Patients with Amyotrophic Lateral Sclerosis – a Longitudinal Study","Nijboer, Femke","2010-07-21","Frontiers Research Foundation","publication","","Frontiers in Neuropharmacology","","
			The current study investigated the effects of psychological well-being measured as quality of life (QoL), depression, current mood and motivation on brain–computer interface (BCI) performance in amyotrophic lateral sclerosis (ALS). Six participants with most advanced ALS were trained either for a block of 20 sessions with a BCI based on sensorimotor rhythms (SMR) or a block of 10 sessions with a BCI based on event-related potentials, or both. Questionnaires assessed QoL and severity of depressive symptoms before each training block and mood and motivation before each training session. The SMR-BCI required more training than the P300-BCI. The information transfer rate was higher with the P300-BCI (3.25 bits/min) than with the SMR-BCI (1.16 bits/min). Mood and motivation were related to the number of BCI sessions. Motivational factors, specifically challenge and mastery confidence, were positively related to BCI performance (controlled for the number of sessions) in tow participants, while incompetence fear was negatively related with performance in one participant. BCI performance was not related to motivational factors in three other participants nor to mood in any of the six participants. We conclude that motivational factors may be related to BCI performance in individual subjects and suggest that motivational factors and well-being should be assessed in standard BCI protocols. We also recommend using P300-based BCI as first choice in severely paralyzed patients who present with a P300 evoked potential.
			","2R01EB000856-06","Open Access","0.5801","0.0031","6","Amyotrophic lateral sclerosis, Computer interface performance, Influence of psychological","Amyotrophic lateral sclerosis, Computer interface performance, Influence of psychological","42",NA,NA,"",""
"10.3389/fnins.2010.00055/full","narcis______::191405d5f2b92401fc5d2321da04da33","bci;motivational factors;mood","The influence of psychological state and motivation on Brain-computer interface performance in patients with amyotrophic lateral sclerosis - a longitudinal study","Nijboer, Femke","2010-07-11","","publication","","","https://ris.utwente.nl/ws/files/6995295/Nijboer_MoodMotivationALS_2010.pdf","The current study investigated the effects of psychological well-being measured as quality of life, depression, current mood and motivation on brain-computer interface (BCI) performance in amyotrophic lateral sclerosis (ALS). Six participants with most advanced ALS were trained either for a block of 20 sessions with a BCI based on sensorimotor rhythms (SMR) or a block of 10 sessions with a BCI based on event-related potentials (ERP), or both. Questionnaires assessed quality of life and severity of depressive symptoms before each training block and mood and motivation before each training session. The SMR-BCI required more training than the P300-BCI. The information transfer rate was higher with the P300-BCI (3.25 bits/minute) than with the SMR-BCI (1.16 bits/minute). Mood and motivation were related to the number of BCI sessions. Motivational factors, specifically challenge and mastery confidence, were positively related to BCI performance (controlled for the number of sessions) in tow participants, while incompetence fear was negatively related with performance in one participant. BCI performance was not related to motivational factors in three other participants nor to mood in any of the six participants. We conclude that motivational factors may be related to BCI performance in individual subjects and suggest that motivational factors and well-being should be assessed in standard BCI protocols. We also recommend using P300-based BCI as first choice in severely paralysed patients who present with a P300 evoked potential.","224631","Open Access","0.5742","0.006","6","Amyotrophic lateral sclerosis, Computer interface performance, Influence of psychological","Amyotrophic lateral sclerosis, Computer interface performance, Influence of psychological","",NA,NA,"",""
"10.3389/fnins.2010.00161","dedup_wf_001::b20c60f4282753a954cad08adc865b35","Review Article","Combining Brain?Computer Interfaces and Assistive Technologies: State-of-the-Art and Challenges","Mill?n, J. d. R.","2010-09-01","Frontiers Research Foundation","publication","","Frontiers in Neuroscience","http://eprints.gla.ac.uk/34259/1/34259.pdf","In recent years, new research has brought the field of EEG-based Brain-Computer Interfacing (BCI) out of its infancy and into a phase of relative maturity through many demonstrated prototypes such as brain-controlled wheelchairs, keyboards, and computer games. With this proof-of-concept phase in the past, the time is now ripe to focus on the development of practical BCI technologies that can be brought out of the lab and into real-world applications. In particular, we focus on the prospect of improving the lives of countless disabled individuals through a combination of BCI technology with existing assistive technologies (AT). In pursuit of more practical BCIs for use outside of the lab, in this paper, we identify four application areas where disabled individuals could greatly benefit from advancements in BCI technology, namely,&#8220;Communication & Control&#8221;, &#8220;Motor Substitution&#8221;, &#8220;Entertainment&#8221;, and &#8220;Motor Recovery&#8221;. We review the current state of the art and possible future developments, while discussing the main research issues in these four areas. In particular, we expect the most progress in the development of technologies such as hybrid BCI architectures, user-machine adaptation algorithms, the exploitation of users&#8217; mental states for BCI reliability and confidence measures, the incorporation of principles in human-computer interaction (HCI) to improve BCI usability, and the development of novel BCI technology including better EEG devices.","224631","Open Access","0.3332","0.4608","9","Hybrid bci, Bci results, Bnci horizon","Hybrid bci, Bci results, Bnci horizon","148","516","10","",""
"10.3389/fnins.2010.00182","dedup_wf_001::72ec984d07ad3f64ad93adbe5fdcda18","P300","Brain Painting: First Evaluation of a New Brain?Computer Interface Application with ALS-Patients and Healthy Volunteers","M?n?inger, Jana I.","2010-11-01","Frontiers Research Foundation","publication","","Frontiers in Neuroscience","https://opus.bibliothek.uni-wuerzburg.de/files/6198/Kuebler041_fnins_04_00182.pdf","
			Brain–computer interfaces (BCIs) enable paralyzed patients to communicate; however, up to date, no creative expression was possible. The current study investigated the accuracy and user-friendliness of P300-Brain Painting, a new BCI application developed to paint pictures using brain activity only. Two different versions of the P300-Brain Painting application were tested: A colored matrix tested by a group of ALS-patients (n = 3) and healthy participants (n = 10), and a black and white matrix tested by healthy participants (n = 10). The three ALS-patients achieved high accuracies; two of them reaching above 89% accuracy. In healthy subjects, a comparison between the P300-Brain Painting application (colored matrix) and the P300-Spelling application revealed significantly lower accuracy and P300 amplitudes for the P300-Brain Painting application. This drop in accuracy and P300 amplitudes was not found when comparing the P300-Spelling application to an adapted, black and white matrix of the P300-Brain Painting application. By employing a black and white matrix, the accuracy of the P300-Brain Painting application was significantly enhanced and reached the accuracy of the P300-Spelling application. ALS-patients greatly enjoyed P300-Brain Painting and were able to use the application with the same accuracy as healthy subjects. P300-Brain Painting enables paralyzed patients to express themselves creatively and to participate in the prolific society through exhibitions.
			","224631","Open Access","0.2819","0.6202","10","Brain computer interface","Brain computer interface","52","86","3","",""
"10.3389/fnins.2011.00086","dedup_wf_001::6d62fd787960df625b7a5e03ef39b502","stroke rehabilitation","First Steps Toward a Motor Imagery Based Stroke BCI: New Strategy to Set up a Classifier","Kaiser, Vera","2011-07-05","Frontiers Research Foundation","publication","","Frontiers in Neuroscience","","
			A new approach in motor rehabilitation after stroke is to use motor imagery (MI). To give feedback on MI performance brain–computer interface (BCIs) can be used. This requires a fast and easy acquisition of a reliable classifier. Usually, for training a classifier, electroencephalogram (EEG) data of MI without feedback is used, but it would be advantageous if we could give feedback right from the beginning. The sensorimotor EEG changes of the motor cortex during active and passive movement (PM) and MI are similar. The aim of this study is to explore, whether it is possible to use EEG data from active or PM to set up a classifier for the detection of MI in a group of elderly persons. In addition, the activation patterns of the motor cortical areas of elderly persons were analyzed during different motor tasks. EEG was recorded from three Laplacian channels over the sensorimotor cortex in a sample of 19 healthy elderly volunteers. Participants performed three different tasks in consecutive order, passive, active hand movement, and hand MI. Classifiers were calculated with data of every task. These classifiers were then used to detect event-related desynchronization (ERD) in the MI data. ERD values, related to the different tasks, were calculated and analyzed statistically. The performance of classifiers calculated from passive and active hand movement data did not differ significantly regarding the classification accuracy for detecting MI. The EEG patterns of the motor cortical areas during the different tasks was similar to the patterns normally found in younger persons but more widespread regarding localization and frequency range of the ERD. In this study, we have shown that it is possible to use classifiers calculated with data from passive and active hand movement to detect MI. Hence, for working with stroke patients, a physiotherapy session could be used to obtain data for classifier set up and the BCI-rehabilitation training could start immediately.
			","224631","Open Access","0.3543","-0.516","3","Eeg signals, Brain functional, Brain regions","Eeg signals, Brain functional, Brain regions","42","114",NA,"",""
"10.3389/fnins.2011.00099","dedup_wf_001::f49f97dcb5fb8bd25446bafe96291bee","P300","A novel 9-class auditory ERP paradigm driving a predictive text entry system","Höhne, Johannes","2011-01-01","Frontiers Research Foundation","publication","","Frontiers in Neuroscience","","
			Brain–computer interfaces (BCIs) based on event related potentials (ERPs) strive for offering communication pathways which are independent of muscle activity. While most visual ERP-based BCI paradigms require good control of the user's gaze direction, auditory BCI paradigms overcome this restriction. The present work proposes a novel approach using auditory evoked potentials for the example of a multiclass text spelling application. To control the ERP speller, BCI users focus their attention to two-dimensional auditory stimuli that vary in both, pitch (high/medium/low) and direction (left/middle/right) and that are presented via headphones. The resulting nine different control signals are exploited to drive a predictive text entry system. It enables the user to spell a letter by a single nine-class decision plus two additional decisions to confirm a spelled word. This paradigm – called PASS2D – was investigated in an online study with 12 healthy participants. Users spelled with more than 0.8 characters per minute on average (3.4 bits/min) which makes PASS2D a competitive method. It could enrich the toolbox of existing ERP paradigms for BCI end users like people with amyotrophic lateral sclerosis disease in a late stage.
			","216886","Open Access","0.2231","0.049","8","Predictive text entry, Brain computer interface","Predictive text entry, Brain computer interface","61","88",NA,"",""
"10.3389/fnins.2011.00112","dedup_wf_001::bd216006b895319f3051ac3a481f5076","directional hearing","Listen, You are Writing! Speeding up Online Spelling with a Dynamic Auditory BCI","Schreuder, Martijn","2011-10-01","Frontiers Research Foundation","publication","","Frontiers in Neuroscience","","Representing an intuitive spelling interface for Brain-Computer Interfaces (BCI) in the auditory domain is not straightforward. In consequence, all existing approaches based on event-related potentials (ERP) rely at least partially on a visual representation of the interface. This online study introduces an auditory spelling interface that eliminates the necessity for such a visualization. In up to two sessions, a group of healthy subjects (N=21) was asked to use a text entry application, utilizing the spatial cues of the AMUSE paradigm (Auditory Multiclass Spatial ERP). The speller relies on the auditory sense both for stimulation and the core feedback. Without prior BCI experience, 76% of the participants were able to write a full sentence during the first session. By exploiting the advantages of a newly introduced dynamic stopping method, a maximum writing speed of 1.41 characters/minute (7.55 bits/minute) could be reached during the second session (average: .94 char/min, 5.26 bits/min). For the first time, the presented work shows that an auditory BCI can reach performances similar to state-of-the-art visual BCIs based on covert attention. These results represent an important step towards a purely auditory BCI.","216886","Open Access","0.1396","0.0149","8","Predictive text entry, Brain computer interface","Predictive text entry, Brain computer interface","64","99","2","",""
"10.3389/fnins.2011.00147","dedup_wf_001::2eb9bffce7e77d9b2eb82c94f386ec87","electroencephalography","Switching between Manual Control and Brain-Computer Interface Using Long Term and Short Term Quality Measures","Kreilinger, Alex","2012-01-01","Frontiers Research Foundation","publication","","Frontiers in Neuroscience","http://eprints.gla.ac.uk/103810/1/103810.pdf","
			Assistive devices for persons with limited motor control translate or amplify remaining functions to allow otherwise impossible actions. These assistive devices usually rely on just one type of input signal which can be derived from residual muscle functions or any other kind of biosignal. When only one signal is used, the functionality of the assistive device can be reduced as soon as the quality of the provided signal is impaired. The quality can decrease in case of fatigue, lack of concentration, high noise, spasms, tremors, depending on the type of signal. To overcome this dependency on one input signal, a combination of more inputs should be feasible. This work presents a hybrid Brain-Computer Interface (hBCI) approach where two different input signals (joystick and BCI) were monitored and only one of them was chosen as a control signal at a time. Users could move a car in a game-like feedback application to collect coins and avoid obstacles via either joystick or BCI control. Both control types were constantly monitored with four different long term quality measures to evaluate the current state of the signals. As soon as the quality dropped below a certain threshold, a monitoring system would switch to the other control mode and vice versa. Additionally, short term quality measures were applied to check for strong artifacts that could render voluntary control impossible. These measures were used to prohibit actions carried out during times when highly uncertain signals were recorded. The switching possibility allowed more functionality for the users. Moving the car was still possible even after one control mode was not working any more. The proposed system serves as a basis that shows how BCI can be used as an assistive device, especially in combination with other assistive technology.
			","224631","Open Access","0.0443","0.4547","10","Brain computer interface","Brain computer interface","7",NA,NA,"",""
"10.3389/fnins.2012.00072/full","dedup_wf_001::f53befc2b1b90776e1604ffc34033ae5","user-centered","Spelling is Just a Click Away – A User-Centered Brain–Computer Interface Including Auto-Calibration and Predictive Text Entry","Kaufmann, Tobias","2012-05-01","Frontiers Research Foundation","publication","","Frontiers in Neuroscience","https://opus.bibliothek.uni-wuerzburg.de/files/6540/046_fneuroprosthetics00072.pdf","Brain Computer Interfaces (BCI) based on event-related potentials (ERP) allow for selection of characters from a visually presented character-matrix and thus provide a communication channel for users with neurodegenerative disease. Although they have been topic of research for more than 20 years and were multiply proven to be a reliable communication method, BCIs are almost exclusively used in experimental settings, handled by qualified experts. This study investigates if ERP-BCIs can be handled independently by laymen without expert interference, which is inevitable for establishing BCIs in end-user’s daily life situations. Furthermore we compared the classic character-by-character text entry against a predictive text entry (PTE) that directly incorporates predictive text into the character matrix. N=19 BCI novices handled a user-centred ERP-BCI application on their own without expert interference. The software individually adjusted classifier weights and control parameters in the background, invisible to the user (auto-calibration). All participants were able to operate the software on their own and to twice correctly spell a sentence with the auto-calibrated classifier (once with PTE, once without). Our PTE increased spelling speed and importantly did not reduce accuracy. In sum, this study demonstrates feasibility of auto-calibrating ERP-BCI use, independently by laymen and the strong benefit of integrating predictive text directly into the character-matrix.","224631","Open Access","0.6447","0.168","8","Predictive text entry, Brain computer interface","Predictive text entry, Brain computer interface","",NA,NA,"",""
"10.3389/fnins.2013.00129","dedup_wf_001::24026f047ca56dcf79a1176f5be32071","InformationSystems_INFORMATIONINTERFACESANDPRESENTATION(e.g.,HCI)","Comparison of tactile, auditory, and visual modality for brain-computer interface use: a case study with a patient in the locked-in state","Kaufmann, Tobias","2013-01-01","Frontiers Media S.A.","publication","","Frontiers in Neuroscience","https://opus.bibliothek.uni-wuerzburg.de/files/9707/Kaufmann_fnins-07-00129.pdf","This paper describes a case study with a patient in the classic locked-in state, who currently has no means of independent communication. Following a user-centered approach, we investigated event-related potentials (ERP) elicited in different modalities for use in brain-computer interface (BCI) systems. Such systems could provide her with an alternative communication channel. To investigate the most viable modality for achieving BCI based communication, classic oddball paradigms (1 rare and 1 frequent stimulus, ratio 1:5) in the visual, auditory and tactile modality were conducted (2 runs per modality). Classifiers were built on one run and tested offline on another run (and vice versa). In these paradigms, the tactile modality was clearly superior to other modalities, displaying high offline accuracy even when classification was performed on single trials only. Consequently, we tested the tactile paradigm online and the patient successfully selected targets without any error. Furthermore, we investigated use of the visual or tactile modality for different BCI systems with more than two selection options. In the visual modality, several BCI paradigms were tested offline. Neither matrix-based nor so-called gaze-independent paradigms constituted a means of control. These results may thus question the gaze-independence of current gaze-independent approaches to BCI. A tactile four-choice BCI resulted in high offline classification accuracies. Yet, online use raised various issues. Although performance was clearly above chance, practical daily life use appeared unlikely when compared to other communication approaches (e.g., partner scanning). Our results emphasize the need for user-centered design in BCI development including identification of the best stimulus modality for a particular user. Finally, the paper discusses feasibility of EEG-based BCI systems for patients in classic locked-in state and compares BCI to other AT solutions that we also tested during the study.
			","224631","Open Access","0.4287","0.0876","9","Hybrid bci, Bci results, Bnci horizon","Hybrid bci, Bci results, Bnci horizon","46","80","7","",""
