"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1111/j.1474-9726.2008.00442.x","dedup_wf_001::fb314c60d9331622dba6fbd5e10295ba","Article","The Human Ageing Genomic Resources: online databases and tools for biogerontologists","de Magalhaes, Joao Pedro","2009-01-01","WILEY-BLACKWELL PUBLISHING, INC","publication","","AGING CELL","","Ageing is a complex, challenging phenomenon that will require multiple, interdisciplinary approaches to unravel its puzzles. To assist basic research on ageing, we developed the Human Ageing Genomic Resources (HAGR). This work provides an overview of the databases and tools in HAGR and describes how the gerontology research community can employ them. Several recent changes and improvements to HAGR are also presented. The two centrepieces in HAGR are GenAge and AnAge. GenAge is a gene database featuring genes associated with ageing and longevity in model organisms, a curated database of genes potentially associated with human ageing, and a list of genes tested for their association with human longevity. A myriad of biological data and information is included for hundreds of genes, making GenAge a reference for research that reflects our current understanding of the genetic basis of ageing. GenAge can also serve as a platform for the systems biology of ageing, and tools for the visualization of protein-protein interactions are also included. AnAge is a database of ageing in animals, featuring over 4,000 species, primarily assembled as a resource for comparative and evolutionary studies of ageing. Longevity records, developmental and reproductive traits, taxonomic information, basic metabolic characteristics, and key observations related to ageing are included in AnAge. Software is also available to aid researchers in the form of Perl modules to automate numerous tasks and as an SPSS script to analyse demographic mortality data. The Human Ageing Genomic Resources are available online at http://genomics.senescence.info.","202047","Open Access","-0.1036","-0.4733","1","Age related diseases, Longevity and age, Ageing genomic resources","Age related diseases, Longevity and age, Ageing genomic resources",85,"126",NA,"",""
"10.1111/j.1474-9726.2012.00824.x","dedup_wf_001::2d5b4ed4f97396753d41c8b823d03b42","genome wide;mirna signatures;signatures human","Genome-wide miRNA signatures of human longevity","ElSharawy, Abdou","2012-01-01","WILEY-BLACKWELL","publication","","AGING CELL","","","202047","Open Access","-0.2722","-0.6895","1","Age related diseases, Longevity and age, Ageing genomic resources","Age related diseases, Longevity and age, Ageing genomic resources",53,"57","4","",""
"10.1124/jpet.110.169250","dedup_wf_001::d9b95b32b2ed8ccb43993f56bc9a2d81","acid inhibits;agonist bw;bleomycin induced","The D Prostanoid Receptor Agonist BW245C [(4S)-(3-[(3R,S)-3-cyclohexyl-3-hydroxypropyl]-2,5-dioxo)-4-imidazolidineheptanoic acid] Inhibits Fibroblast Proliferation and Bleomycin-Induced Lung Fibrosis in Mice","van den Brule, Sybille","2010-01-01","AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS","publication","","JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS","","","202047","Closed Access","0.1618","0.7371","5","Lung fibrosis, Lung inflammation, Acid inhibits","Lung fibrosis, Lung inflammation, Acid inhibits",5,NA,NA,"",""
"10.1142/s0218202510004568","dedup_wf_001::99f4c5f64b93e15af8a66dac7cc08118","biological tissue;chemotaxis multicellular;flux limited","Multiscale biological tissue models and flux-limited chemotaxis for multicellular growing systems","BELLOMO, NICOLA","2010-01-01","World Scientific","publication","","Mathematical Models and Methods in Applied Sciences","","","202047","Closed Access","-0.4518","0.3556","11","Applied mathematics, Complex systems, Mathematical tools","Applied mathematics, Complex systems, Mathematical tools",84,NA,NA,"",""
"10.1142/s021820251100509x","dedup_wf_001::a1d8d1f85f53bcdfa040790265161a54","effects immune;formation triggered;keloid formation","MATHEMATICAL MODELING FOR KELOID FORMATION TRIGGERED BY VIRUS: MALIGNANT EFFECTS AND IMMUNE SYSTEM COMPETITION","Bianca, Carlo","2011-01-01","WORLD SCIENTIFIC PUBL CO PTE LTD","publication","","MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES","","","202047","Closed Access","-0.5725","0.3321","8","Living systems focusing, Computational theory and mathematics, Developmental biology","Living systems focusing, Computational theory and mathematics, Developmental biology",27,NA,NA,"",""
"10.1142/s0218202511005374","ec_fp7health::25c1da281db1b79e11bc5b38dd394039","biological sciences;complexity biological;mathematics complexity","Mathematics and complexity in biological sciences","BELLOMO, N.","2011-01-01","Math. Models Methods Appl. Sci.","publication","","Mathematical Models and Methods in Applied Sciences","","","202047","Closed Access","-0.7201","0.1348","11","Applied mathematics, Complex systems, Mathematical tools","Applied mathematics, Complex systems, Mathematical tools",6,NA,NA,"",""
"10.1142/s0218202511400069","dedup_wf_001::edd3a829904698c34b01c7e83782178b","complex systems;dynamics swarms;swarms viewed","ON THE MATHEMATICAL THEORY OF THE DYNAMICS OF SWARMS VIEWED AS COMPLEX SYSTEMS","Bellomo, N.","2012-01-01","WORLD SCIENTIFIC PUBL CO PTE LTD","publication","","MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES","","","202047","Closed Access","-0.6664","0.1023","11","Applied mathematics, Complex systems, Mathematical tools","Applied mathematics, Complex systems, Mathematical tools",62,NA,NA,"",""
"10.1142/s0218202512005885","dedup_wf_001::f72d1d522bc12a12675025cf8a308926"," asymptotic;asymptotic theory;growing tissue","ON THE ASYMPTOTIC THEORY FROM MICROSCOPIC TO MACROSCOPIC GROWING TISSUE MODELS: AN OVERVIEW WITH PERSPECTIVES","Bellomo, N.","2012-01-01","WORLD SCIENTIFIC PUBL CO PTE LTD","publication","","MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES","","","202047","Closed Access","-0.6022","-0.1181","11","Applied mathematics, Complex systems, Mathematical tools","Applied mathematics, Complex systems, Mathematical tools",47,NA,NA,"",""
"10.1142/s0218202512500650","dedup_wf_001::5f44b61b09958886da03fc756338cc65","black swan;cancer black;hallmarks cancer","FROM THE MODELING OF THE IMMUNE HALLMARKS OF CANCER TO A BLACK SWAN IN BIOLOGY","BELLOUQUID, ABDELGHANI","2013-01-01","WORLD SCIENTIFIC PUBL CO PTE LTD","publication","","Mathematical Models and Methods in Applied Sciences","","","202047","Closed Access","-0.4063","-0.1499","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",45,NA,NA,"",""
"10.1148/radiol.0990898","dedup_wf_001::3068e76a06cc4793539c64a953880920","biopsy proved;ct diagnoses;fibrosis spectrum","Biopsy-proved Idiopathic Pulmonary Fibrosis: Spectrum of Nondiagnostic Thin-Section CT Diagnoses","Sverzellati, Nicola","2010-01-01","RADIOLOGICAL SOC NORTH AMERICA","publication","","RADIOLOGY","","","202047","Closed Access","-0.0199","0.7599","10","Idiopathic pulmonary fibrosis, Cellular senescence, Biopsy proved","Idiopathic pulmonary fibrosis, Cellular senescence, Biopsy proved",66,NA,NA,"",""
"10.1155/2012/379569","dedup_wf_001::2b63271fece4d5653abff6d97e1fdb58","Review Article","Drug Discovery Models and Toxicity Testing Using Embryonic and Induced Pluripotent Stem-Cell-Derived Cardiac and Neuronal Cells","Deshmukh, Rahul S.","2012-01-01","HINDAWI PUBLISHING CORPORATION","publication","","STEM CELLS INTERNATIONAL","/2012/HINDAWI.SCI/379569-2012-05-08.xml","Development of induced pluripotent stem cells (iPSCs) using forced expression of specific sets of transcription factors has changed the field of stem cell research extensively. Two important limitations for research application of embryonic stem cells (ESCs), namely, ethical and immunological issues, can be circumvented using iPSCs. Since the development of first iPSCs, tremendous effort has been directed to the development of methods to increase the efficiency of the process and to reduce the extent of genomic modifications associated with the reprogramming procedure. The established lineage-specific differentiation protocols developed for ESCs are being applied to iPSCs, as they have great potential in regenerative medicine for cell therapy, disease modeling either for drug development or for fundamental science, and, last but not least, toxicity testing. This paper reviews efforts aimed at practical development of iPSC differentiation to neural/cardiac lineages and further the use of these iPSCs-derived cells for drug development and toxicity testing.","202047","Open Access","0.4155","0.0902","12","Cell tumors, Differentiation of mouse, Embryonic stem cells","Cell tumors, Differentiation of mouse, Embryonic stem cells",18,NA,NA,"",""
"10.1158/1535-7163.mct-10-0917","dedup_wf_001::45cfe258b6012442a674bf6fb415ba79","drug efficacy;efficacy hepatocellular; human","A Human Model of Epithelial to Mesenchymal Transition to Monitor Drug Efficacy in Hepatocellular Carcinoma Progression","van Zijl, Franziska","2011-01-01","AMER ASSOC CANCER RESEARCH","publication","","MOLECULAR CANCER THERAPEUTICS","","","P 19598","Closed Access","-0.2376","0.1495","7","Hepatocellular carcinoma, Mesenchymal transition, Arf controls","Hepatocellular carcinoma, Mesenchymal transition, Arf controls",27,NA,NA,"",""
"10.1158/1535-7163.mct-13-0263","dedup_wf_001::ca9b551dc834679c6ba3be7deeff9428","PRIMARY HUMAN HEPATOCYTES","Novel Inhibitors of Cyclin-Dependent Kinases Combat Hepatocellular Carcinoma without Inducing Chemoresistance","Haider, Christine","2013-01-01","AMER ASSOC CANCER RESEARCH","publication","","MOLECULAR CANCER THERAPEUTICS","","Treatment options for hepatocellular carcinoma using chemotherapeutics at intermediate and advanced stages of disease are limited as patients most rapidly escape from therapy and succumb to disease progression. Mechanisms of the hepatic xenobiotic metabolism are mostly involved in providing chemoresistance to therapeutic compounds. Given the fact that the aberrant activation of cyclin-dependent kinases (CDK) is frequently observed in hepatocellular carcinomas, we focused on the efficacy of the novel compounds BA-12 and BP-14 that antagonize CDK1/2/5/7 and CDK9. Inhibition of those CDKs in human hepatocellular carcinoma cell lines reduced the clonogenicity by arresting cells in S-G(2) and G(2)-M phase of the cell cycle and inducing apoptosis. In contrast, primary human hepatocytes failed to show cytotoxicity and apoptosis. No loss of chemosensitivity was observed in hepatocellular carcinoma cells after long-term exposure to inhibitors. In vivo, treatment of xenografted human hepatocellular carcinomas with BA-12 or BP-14 effectively repressed tumor formation. Moreover, BA-12 or BP-14 significantly diminished diethylnitrosamine (DEN)-induced hepatoma development in mice. These data show that BA-12 or BP-14 exhibit strong antitumorigenic effects in the absence of chemoresistance, resulting in a superior efficacy compared with currently used chemotherapeutics in hepatocellular carcinomas.","P 20905","Open Access","0.2616","0.0942","7","Hepatocellular carcinoma, Mesenchymal transition, Arf controls","Hepatocellular carcinoma, Mesenchymal transition, Arf controls",7,NA,NA,"",""
"10.1161/atvbaha.112.300497","dedup_wf_001::b01dab9cb6c1eabe7887a7de90222206","Activating Transcription Factor 2","Soluble ST2 is regulated by p75 neurotrophin receptor and predicts mortality in diabetic patients with critical limb ischemia","Caporali, Andrea","2012-12-01","Lippincott Williams and Wilkins","publication","","","","<p>Objective-The p75 neurotrophin receptor (p75(NTR)) contributes to diabetes mellitus-induced defective postischemic neovascularization. The interleukin-33 receptor ST2 is expressed as transmembrane (ST2L) and soluble (sST2) isoforms. Here, we studied the following: (1) the impact of p75(NTR) in the healing of ischemic and diabetic calf wounds; (2) the link between p75(NTR) and ST2; and (3) circulating sST2 levels in critical limb ischemia (CLI) patients.</p><p>Methods and Results-Diabetes mellitus was induced in p75(NTR) knockout (p75KO) mice and wild-type (WT) littermates by streptozotocin. Diabetic and nondiabetic p75KO and WT mice received left limb ischemia induction and a full-thickness wound on the ipsilateral calf. Diabetes mellitus impaired wound closure and angiogenesis and increased ST2 expression in WT, but not in p75KO wounds. In cultured endothelial cells, p75(NTR) promoted ST2 (both isoforms) expression through p38(MAPK)/activating transcription factor 2 pathway activation. Next, sST2 was measured in the serum of patients with CLI undergoing either revascularization or limb amputation and in the 2 nondiabetic groups (with CLI or nonischemic individuals). Serum sST2 increased in diabetic patients with CLI and was directly associated with higher mortality at 1 year from revascularization.</p><p>Conclusion-p75(NTR) inhibits the healing of ischemic lower limb wounds in diabetes mellitus and promotes ST2 expression. Circulating sST2 predicts mortality in diabetic CLI patients. (Arterioscler Thromb Vasc Biol. 2012;32:e149-e160.)</p>","202047","Open Access","0.6598","-0.3749","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",16,"20","1","",""
"10.1161/circresaha.108.192138","dedup_wf_001::76269508f041795458965a8e4a09c4e4","cardiovascular system","Human CD133(+) Progenitor Cells Promote the Healing of Diabetic Ischemic Ulcers by Paracrine Stimulation of Angiogenesis and Activation of Wnt Signaling","Barcelos, Luciola S.","2009-01-01","LIPPINCOTT WILLIAMS & WILKINS","publication","","CIRCULATION RESEARCH","","We evaluated the healing potential of human fetal aorta–derived CD133+ progenitor cells and their conditioned medium (CD133+ CCM) in a new model of ischemic diabetic ulcer. Streptozotocin-induced diabetic mice underwent bilateral limb ischemia and wounding. One wound was covered with collagen containing 2×104 CD133+ or CD133− cells or vehicle. The contralateral wound, covered with only collagen, served as control. Fetal CD133+ cells expressed high levels of wingless (Wnt) genes, which were downregulated following differentiation into CD133− cells along with upregulation of Wnt antagonists secreted frizzled-related protein (sFRP)-1, -3, and -4. CD133+ cells accelerated wound closure as compared with CD133− or vehicle and promoted angiogenesis through stimulation of endothelial cell proliferation, migration, and survival by paracrine effects. CD133+ cells secreted high levels of vascular endothelial growth factor (VEGF)-A and interleukin (IL)-8. Consistently, CD133+ CCM accelerated wound closure and reparative angiogenesis, with this action abrogated by coadministering the Wnt antagonist sFRP-1 or neutralizing antibodies against VEGF-A or IL-8. In vitro, these effects were recapitulated following exposure of high-glucose-primed human umbilical vein endothelial cells to CD133+ CCM, resulting in stimulation of migration, angiogenesis-like network formation and induction of Wnt expression. The promigratory and proangiogenic effect of CD133+ CCM was blunted by sFRP-1, as well as antibodies against VEGF-A or IL-8. CD133+ cells stimulate wound healing by paracrine mechanisms that activate Wnt signaling pathway in recipients. These preclinical findings open new perspectives for the cure of diabetic ulcers.","202047","Open Access","0.564","-0.1693","12","Cell tumors, Differentiation of mouse, Embryonic stem cells","Cell tumors, Differentiation of mouse, Embryonic stem cells",120,"85",NA,"",""
"10.1161/circresaha.111.251546","dedup_wf_001::9b7a9180b10c9b81b8d425ac74584de6","Article","Transplantation of Human Pericyte Progenitor Cells Improves the Repair of Infarcted Heart Through Activation of an Angiogenic Program Involving Micro-RNA-132","Katare, R.","2011-01-01","LIPPINCOTT WILLIAMS &amp; WILKINS","publication","","Circulation Research","","","202047","Open Access","0.7021","0.1132","12","Cell tumors, Differentiation of mouse, Embryonic stem cells","Cell tumors, Differentiation of mouse, Embryonic stem cells",150,"108","1","",""
"10.1161/circulationaha.111.089763","dedup_wf_001::6f6878e8bc17571c599a491054cd70e1","eye diseases","Role for substance p-based nociceptive signaling in progenitor cell activation and angiogenesis during ischemia in mice and in human subjects","Amadesi, S.","2012-01-01","Lippincott Williams and Wilkins","publication","","Circulation","http://centaur.reading.ac.uk/35798/1/Circulation-2012-Amadesi-1774-86.pdf","Our data highlight the role of SP in reparative neovascularization. Nociceptive signaling may represent a novel target of regenerative medicine.","202047","Open Access","0.0845","0.1091","7","Hepatocellular carcinoma, Mesenchymal transition, Arf controls","Hepatocellular carcinoma, Mesenchymal transition, Arf controls",42,"37","6","",""
"10.1186/1465-9921-13-3","dedup_wf_001::8246e7b6a472afcf79fd5f2b1324e05d","respiratory system","The pathogenesis of COPD and IPF: Distinct horns of the same devil?","Chilosi, Marco","2012-01-01","BIOMED CENTRAL LTD","publication","","RESPIRATORY RESEARCH","","<p>Abstract</p> <p>New paradigms have been recently proposed in the pathogenesis of both chronic obstructive pulmonary disease (COPD) and idiopathic pulmonary fibrosis (IPF), evidencing surprising similarities between these deadly diseases, despite their obvious clinical, radiological and pathologic differences. There is growing evidence supporting a \"double hit\" pathogenic model where in both COPD and IPF the cumulative action of an accelerated senescence of pulmonary parenchyma (determined by either telomere dysfunction and/or a variety of genetic predisposing factors), and the noxious activity of cigarette smoke-induced oxidative damage are able to severely compromise the regenerative potential of two pulmonary precursor cell compartments (alveolar epithelial precursors in IPF, mesenchymal precursor cells in COPD/emphysema). The consequent divergent derangement of signalling pathways involved in lung tissue renewal (mainly Wnt and Notch), can eventually lead to the distinct abnormal tissue remodelling and functional impairment that characterise the alveolar parenchyma in these diseases (irreversible fibrosis and bronchiolar honeycombing in IPF, emphysema and airway chronic inflammation in COPD).</p> ","202047","Open Access","0.0842","0.362","10","Idiopathic pulmonary fibrosis, Cellular senescence, Biopsy proved","Idiopathic pulmonary fibrosis, Cellular senescence, Biopsy proved",65,"105","4","",""
"10.1186/1471-2105-11-157","dedup_wf_001::794ef4cfdda67e56d3e17ce145e96a3a","R858-859.7","Moara: a Java library for extracting and normalizing gene and protein mentions","Neves, Mariana L.","2010-01-01","BIOMED CENTRAL LTD","publication","","BMC BIOINFORMATICS","","<p>Abstract</p> <p>Background</p> <p>Gene/protein recognition and normalization are important preliminary steps for many biological text mining tasks, such as information retrieval, protein-protein interactions, and extraction of semantic information, among others. Despite dedication to these problems and effective solutions being reported, easily integrated tools to perform these tasks are not readily available.</p> <p>Results</p> <p>This study proposes a versatile and trainable Java library that implements gene/protein tagger and normalization steps based on machine learning approaches. The system has been trained for several model organisms and corpora but can be expanded to support new organisms and documents.</p> <p>Conclusions</p> <p>Moara is a flexible, trainable and open-source system that is not specifically orientated to any organism and therefore does not requires specific tuning in the algorithms or dictionaries utilized. Moara can be used as a stand-alone application or can be incorporated in the workflow of a more general text mining system.</p> ","202047","Open Access","-0.3384","-0.0058","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",19,NA,NA,"",""
"10.1186/1472-6890-11-11","dedup_wf_001::02bc0feb11e5e89459ff33a99812f119","RB1-214","Methyl-binding domain protein-based DNA isolation from human blood serum combines DNA analyses and serum-autoantibody testing","Wielscher, Matthias","2011-09-01","BioMed Central","publication","","BMC Clinical Pathology","","<p>Abstract</p> <p>Background</p> <p>Circulating cell free DNA in serum as well as serum-autoantibodies and the serum proteome have great potential to contribute to early cancer diagnostics via non invasive blood tests. However, most DNA preparation protocols destroy the protein fraction and therefore do not allow subsequent protein analyses. In this study a novel approach based on methyl binding domain protein (MBD) is described to overcome the technical difficulties of combining DNA and protein analysis out of one single serum sample.</p> <p>Methods</p> <p>Serum or plasma samples from 98 control individuals and 54 breast cancer patients were evaluated upon silica membrane- or MBD affinity-based DNA isolation via qPCR targeting potential DNA methylation markers as well as by protein-microarrays for tumor-autoantibody testing.</p> <p>Results</p> <p>In control individuals, an average DNA level of 22.8 ± 25.7 ng/ml was detected applying the silica membrane based protocol and 8.5 ± 7.5 ng/ml using the MBD-approach, both values strongly dependent on the serum sample preparation methods used. In contrast to malignant and benign tumor serum samples, cell free DNA concentrations were significantly elevated in sera of metastasizing breast cancer patients. Technical evaluation revealed that serum upon MBD-based DNA isolation is suitable for protein-array analyses when data are consistent to untreated serum samples.</p> <p>Conclusion</p> <p>MBD affinity purification allows DNA isolations under native conditions retaining the protein function, thus for example enabling combined analyses of DNA methylation and autoantigene-profiles from the same serum sample and thereby improving minimal invasive diagnostics.</p> ","202047","Open Access","0.6592","-0.3273","6","Serum autoantibody testing, Based dna isolation, Dna methylation","Serum autoantibody testing, Based dna isolation, Dna methylation",6,NA,NA,"",""
"10.1186/1472-6890-11-11","ec_fp7health::1542f6ddf22ba04ceb4f94cb506ade88","analyses serum;based dna;autoantibody testing","Methyl-binding domain protein-based DNA isolation from human blood serum combines DNA analyses and serum-autoantibody testing","Jungbauer Christof","","BioMed Central","publication","","","","","202047","Closed Access","0.6121","-0.4856","6","Serum autoantibody testing, Based dna isolation, Dna methylation","Serum autoantibody testing, Based dna isolation, Dna methylation",6,NA,NA,"",""
"10.1186/2049-6958-5-2-104","dedup_wf_001::9867b839c9324e87bbd9a26da54f21e9","Long Summaries","Conference: \"COPD a social disease: inappropriateness and pharmaco-economics. The role of the specialist: present and future\", Venice, April 21-22, 2010: long summaries","Donner, Claudio","2010-12-01","BioMed Central","publication","","Multidisciplinary Respiratory Medicine","","","202047","Open Access","-0.6669","-0.4084","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",0,NA,NA,"",""
"10.1186/s12885-015-1919-0","od_______908::3ea70e851eb9d1116d72461455a0854c","Research Article","Neuropilin-2 induced by transforming growth factor-? augments migration of hepatocellular carcinoma cells","Wittmann, Philipp","2015-11-01","BioMed Central","publication","","BMC Cancer","","Background Hepatocellular carcinoma (HCC) is the most common form of liver cancer and the third most lethal cancer worldwide. The epithelial to mesenchymal transition (EMT) describes the transformation of well-differentiated epithelial cells to a de-differentiated phenotype and plays a central role in the invasion and intrahepatic metastasis of HCC cells. Modulation of the transforming growth factor-? (TGF-?) signaling is known to induce various tumor-promoting and EMT-inducing pathways in HCC. The meta-analysis of a panel of EMT gene expression studies revealed that neuropilin 2 (NRP2) is significantly upregulated in cells that have undergone EMT induced by TGF-?. In this study we assessed the functional role of NRP2 in epithelial and mesenchymal-like HCC cells and focused on the molecular interplay between NRP2 and TGF-?/Smad signaling. Methods NRP2 expression was analyzed in human HCC cell lines and tissue arrays comprising 133 HCC samples. Cell migration was examined by wound healing and Transwell assays in the presence and absence of siRNA against NRP2. NRP2 and TGF-? signaling were analyzed by Western blotting and confocal immunofluorescence microscopy. Results We show that NRP2 is particularly expressed in HCC cell lines with a dedifferentiated, mesenchymal-like phenotype. NRP2 expression is upregulated by the canonical TGF-?/Smad signaling while NRP2 expression has no impact on TGF-? signaling in HCC cells. Reduced expression of NRP2 by knock-down or inhibition of TGF-? signaling resulted in diminished cell migration independently of each other, suggesting that NRP2 fails to collaborate with TGF-? signaling in cell movement. In accordance with these data, elevated levels of NRP2 correlated with a higher tumor grade and less differentiation in a large collection of human HCC specimens. Conclusions These data suggest that NRP2 associates with a less differentiated, mesenchymal-like HCC phenotype and that NRP2 plays an important role in tumor cell migration upon TGF-?-dependent HCC progression. Electronic supplementary material The online version of this article (doi:10.1186/s12885-015-1919-0) contains supplementary material, which is available to authorized users.","202047","Open Access","0.4554","0.0067","12","Cell tumors, Differentiation of mouse, Embryonic stem cells","Cell tumors, Differentiation of mouse, Embryonic stem cells",5,"5","1","",""
"10.1186/s12989-014-0069-x","dedup_wf_001::a7a340058a69f30265385f1518dd0e9a","respiratory system","The alarmin IL-1α is a master cytokine in acute lung inflammation induced by silica micro- and nanoparticles","Rabolli, Virginie","2014-01-01","BioMed Central Ltd.","publication","","","","Background Inflammasome-activated IL-1? plays a major role in lung neutrophilic inflammation induced by inhaled silica. However, the exact mechanisms that contribute to the initial production of precursor IL-1? (pro-IL-1?) are still unclear. Here, we assessed the implication of alarmins (IL-1?, IL-33 and HMGB1) in the lung response to silica particles and found that IL-1? is a master cytokine that regulates IL-1? expression. Methods Pro- and mature IL-1? as well as alarmins were assessed by ELISA, Western Blot or qRT-PCR in macrophage cultures and in mouse lung following nano- and micrometric silica exposure. Implication of these immune mediators in the establishment of lung inflammatory responses to silica was investigated in knock-out mice or after antibody blockade by evaluating pulmonary neutrophil counts, CXCR2 expression and degree of histological injury. Results We found that the early release of IL-1? and IL-33, but not HMGB1 in alveolar space preceded the lung expression of pro-IL-1? and neutrophilic inflammation in silica-treated mice. In vitro, the production of pro-IL-1? by alveolar macrophages was significantly induced by recombinant IL-1? but not by IL-33. Neutralization or deletion of IL-1? reduced IL-1? production and neutrophil accumulation after silica in mice. Finally, IL-1? released by J774 macrophages after in vitro exposure to a range of micro- and nanoparticles of silica was correlated with the degree of lung inflammation induced in vivo by these particles. Conclusions We demonstrated that in response to silica exposure, IL-1? is rapidly released from pre-existing stocks in alveolar macrophages and promotes subsequent lung inflammation through the stimulation of IL-1? production. Moreover, we demonstrated that in vitro IL-1? release from macrophages can be used to predict the acute inflammogenic activity of silica micro- and nanoparticles. Electronic supplementary material The online version of this article (doi:10.1186/s12989-014-0069-x) contains supplementary material, which is available to authorized users.","202047","Open Access","0.2625","0.6597","5","Lung fibrosis, Lung inflammation, Acid inhibits","Lung fibrosis, Lung inflammation, Acid inhibits",33,"34","3","",""
"10.1186/s12989-016-0150-8","dedup_wf_001::1f0d4996912eaccb8b8202d2d1591783","Macrophages","The complex cascade of cellular events governing inflammasome activation and IL-1? processing in response to inhaled particles","Rabolli, Virginie","2016-08-01","BioMed Central","publication","","Particle and Fibre Toxicology","","The innate immune system is the first line of defense against inhaled particles. Macrophages serve important roles in particle clearance and inflammatory reactions. Following recognition and internalization by phagocytes, particles are taken up in vesicular phagolysosomes. Intracellular phagosomal leakage, redox unbalance and ionic movements induced by toxic particles result in pro-IL-1β expression, inflammasome complex engagement, caspase-1 activation, pro-IL-1β cleavage, biologically-active IL-1β release and finally inflammatory cell death termed pyroptosis. In this review, we summarize the emerging signals and pathways involved in the expression, maturation and secretion of IL-1β during these responses to particles. We also highlight physicochemical characteristics of particles (size, surface and shape) which determine their capacity to induce inflammasome activation and IL-1β processing.","202047","Open Access","0.5595","0.4696","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",9,"25","1","",""
"10.1186/s12989-016-0158-0","dedup_wf_001::779079d352c31483bd4ec5781bb30258","Myeloid cells","Mesothelioma response to carbon nanotubes is associated with an early and selective accumulation of immunosuppressive monocytic cells.","Huaux, François","2016-01-01","BioMed Central Ltd.","publication","","","","Background The asbestos-like toxicity of some engineered carbon nanotubes (CNT), notably their capacity to induce mesothelioma, is a serious cause of concern for public health. Here we show that carcinogenic CNT induce an early and sustained immunosuppressive response characterized by the accumulation of monocytic Myeloid Derived Suppressor Cells (M-MDSC) that counteract effective immune surveillance of tumor cells. Methods Wistar rats and C57BL/6 mice were intraperitoneally injected with carcinogenic multi-walled Mitsui-7 CNT (CNT-7) or crocidolite asbestos. Peritoneal mesothelioma development and immune cell accumulation were assessed until 12?months. Leukocyte sub-populations were identified by recording expression of CD11b/c and His48 by flow cytometry. The immunosuppressive activity on T lymphocytes of purified peritoneal leukocytes was assessed in a co-culture assay with activated spleen cells. Results We demonstrate that long and short mesotheliomagenic CNT-7 injected in the peritoneal cavity of rats induced, like asbestos, an early and selective accumulation of monocytic cells (CD11b/cint and His48hi) which possess the ability to suppress polyclonal activation of T lymphocytes and correspond to M-MDSC. Peritoneal M-MDSC persisted during the development of peritoneal mesothelioma in CNT-7-treated rats but were only transiently recruited after non-carcinogenic CNT (CNT-M, CNT-T) injection. Peritoneal M-MDSC did not accumulate in mice which are resistant to mesothelioma development. Conclusions Our data provide new insights into the initial pathogenic events induced by CNT, adding a new component to the adverse outcome pathway leading to mesothelioma development. The specificity of the M-MDSC response after carcinogenic CNT exposure highlights the interest of this response for detecting the ability of new nanomaterials to cause cancer. Electronic supplementary material The online version of this article (doi:10.1186/s12989-016-0158-0) contains supplementary material, which is available to authorized users.","202047","Open Access","0.6591","0.2055","12","Cell tumors, Differentiation of mouse, Embryonic stem cells","Cell tumors, Differentiation of mouse, Embryonic stem cells",5,"11","1","",""
"10.1189/jlb.0512261","dedup_wf_001::7f62b7a5b18d0f8e9ea146d32fb37652","diverse functions;cd lymphocytes;diverse subsets","CD4(+) T lymphocytes in lung fibrosis: diverse subsets, diverse functions","Lo Re, Sandra","2013-01-01","FEDERATION AMER SOC EXP BIOL","publication","","JOURNAL OF LEUKOCYTE BIOLOGY","","","202047","Closed Access","0.0851","0.6628","5","Lung fibrosis, Lung inflammation, Acid inhibits","Lung fibrosis, Lung inflammation, Acid inhibits",17,NA,NA,"",""
