"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1038/ncomms14281","dedup_wf_001::63a47c1459875477aa53835cf9479cbe","Chemical physics","Preserving ?-conjugation in covalently functionalized carbon nanotubes for optoelectronic applications","Setaro, Antonio","2017-01-01","Nature Publishing Group","publication","","Nature Communications","","Covalent functionalization tailors carbon nanotubes for a wide range of applications in varying environments. Its strength and stability of attachment come at the price of degrading the carbon nanotubes sp 2 network and destroying the tubes electronic and optoelectronic features. Here we present a non-destructive, covalent, gram-scale functionalization of single-walled carbon nanotubes by a new [2+1] cycloaddition. The reaction rebuilds the extended ?-network, thereby retaining the outstanding quantum optoelectronic properties of carbon nanotubes, including bright light emission at high degree of functionalization (1 group per 25 carbon atoms). The conjugation method described here opens the way for advanced tailoring nanotubes as demonstrated for light-triggered reversible doping through photochromic molecular switches and nanoplasmonic gold-nanotube hybrids with enhanced infrared light emission.","604391","Open Access","0.719","-0.0646","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","13",NA,NA,"",""
"10.1038/ncomms14999","dedup_wf_001::09c88c149c06df95e36014b94ef262bb","Physics::Optics","Probing the symmetry of the potential of localized surface plasmon resonances with phase-shaped electron beams","Guzzinati, Giulio","2016-08-26","Nature Publishing Group","publication","","Nature Communications","","Abstract: Plasmonics, the science and technology of the interaction of light with metallic objects, is fundamentally changing the way we can detect, generate and manipulate light. Although the field is progressing swiftly, thanks to the availability of nanoscale manufacturing and analysis methods, fundamental properties such as the plasmonic excitations symmetries cannot be accessed directly, leading to a partial, sometimes incorrect, understanding of their properties. Here we overcome this limitation by deliberately shaping the wave function of an electron beam to match a plasmonic excitations symmetry in a modified transmission electron microscope. We show experimentally and theoretically that this offers selective detection of specific plasmon modes within metallic nanoparticles, while excluding modes with other symmetries. This method resembles the widespread use of polarized light for the selective excitation of plasmon modes with the advantage of locally probing the response of individual plasmonic objects and a far wider range of symmetry selection criteria.
			Abstract: Plasmonics, the science and technology of the interaction of light with metallic objects, is fundamentally changing the way we can detect, generate and manipulate light. Although the field is progressing swiftly, thanks to the availability of nanoscale manufacturing and analysis methods, fundamental properties such as the plasmonic excitations' symmetries cannot be accessed directly, leading to a partial, sometimes incorrect, understanding of their properties. Here we overcome this limitation by deliberately shaping the wave function of an electron beam to match a plasmonic excitations' symmetry in a modified transmission electron microscope. We show experimentally and theoretically that this offers selective detection of specific plasmon modes within metallic nanoparticles, while excluding modes with other symmetries. This method resembles the widespread use of polarized light for the selective excitation of plasmon modes with the advantage of locally probing the response of individual plasmonic objects and a far wider range of symmetry selection criteria.","278510","Open Access","0.4528","-0.2442","13","Physics::optics, Localized surface plasmon, Dimensional imaging","Physics::optics, Localized surface plasmon, Dimensional imaging","9","34","3","",""
"10.1038/ncomms15703","od_______908::ccce92ddffd15ea6fc95e4b2aa1d4307","Article","Inhomogeneous spatial distribution of the magnetic transition in an iron-rhodium thin film","Gatel, C.","2017-06-01","Nature Publishing Group","publication","","Nature Communications","","Monitoring a magnetic state using thermal or electrical activation is mandatory for the development of new magnetic devices, for instance in heat or electrically assisted magnetic recording or room-temperature memory resistor. Compounds such as FeRh, which undergoes a magnetic transition from an antiferromagnetic state to a ferromagnetic state around 100??C, are thus highly desirable. However, the mechanisms involved in the transition are still under debate. Here we use in situ heating and cooling electron holography to quantitatively map at the nanometre scale the magnetization of a cross-sectional FeRh thin film through the antiferromagnetic?ferromagnetic transition. Our results provide a direct observation of an inhomogeneous spatial distribution of the transition temperature along the growth direction. Most interestingly, a regular spacing of the ferromagnetic domains nucleated upon monitoring of the transition is also observed. Beyond these findings on the fundamental transition mechanisms, our work also brings insights for in operando analysis of magnetic devices.","312483","Open Access","0.4349","0.3997","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","1",NA,NA,"",""
"10.1038/ncomms4031","dedup_wf_001::e28dfcb99d79899d350c1a259112dfb2","ddc:500","Ferroelectric translational antiphase boundaries in nonpolar materials","Wei, Xian-Kui","2014-01-01","NATURE PUBLISHING GROUP","publication","","NATURE COMMUNICATIONS","","Ferroelectric materials are heavily used in electro-mechanics and electronics. Inside the ferroelectric, domain walls separate regions in which the spontaneous polarization is differently oriented. Properties of ferroelectric domain walls can differ from those of the domains themselves, leading to new exploitable phenomena. Even more exciting is that a non-ferroelectric material may have domain boundaries that are ferroelectric. Many materials possess translational antiphase boundaries. Such boundaries could be interesting entities to carry information if they were ferroelectric. Here we show first that antiphase boundaries in antiferroelectrics may possess ferroelectricity. We then identify these boundaries in the classical antiferroelectric lead zirconate and evidence their polarity by electron microscopy using negative spherical-aberration imaging technique. Ab initio modelling confirms the polar bi-stable nature of the walls. Ferroelectric antiphase boundaries could make high-density non-volatile memory; in comparison with the magnetic domain wall memory, they do not require current for operation and are an order of magnitude thinner.","268058","Open Access","-0.6863","0.0682","7","Bifeo revealed, Domain walls, Magnetic domain wall","Bifeo revealed, Domain walls, Magnetic domain wall","21","71","1","",""
"10.1038/ncomms4222","dedup_wf_001::7931ae82bcdd5d0cb0f95723bf93eaa1","Condensed Matter - Strongly Correlated Electrons","Frustration-induced nanometre-scale inhomogeneity in a triangular antiferromagnet","Zorko, A.","2014-01-01","Nature Pub. Group","publication","","Nature Communications","https://epn-library.esrf.fr/flora/jsp/view_direct_anonymous.jsp?success=/servlet/DocumentFileManager?source=ged&document=ged:IDOCS:5375&resolution=MEDIUM&recordId=doc:PUB_ESRF:38916","Phase inhomogeneity of otherwise chemically homogenous electronic systems is an essential ingredient leading to fascinating functional properties, such as high-$T_c$ superconductivity in cuprates, colossal magnetoresistance in manganites, and giant electrostriction in relaxors. In these materials distinct phases compete and can coexist due to intertwined ordered parameters. Charge degrees of freedom play a fundamental role, although phase-separated ground states have been envisioned theoretically also for pure spin systems with geometrical frustration that serves as a source of phase competition. Here we report a paradigmatic magnetostructurally inhomogenous ground state of the geometrically frustrated $\alpha$-NaMnO$_2$ that stems from the system's aspiration to remove magnetic degeneracy and is possible only due to the existence of near-degenerate crystal structures. Synchrotron X-ray diffraction, nuclear magnetic resonance and muon spin relaxation show that the spin configuration of a monoclinic phase is disrupted by magnetically short-range ordered nanoscale triclinic regions, thus revealing a novel complex state of matter.","312483","Open Access","0.3786","0.1239","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","14","39","4","",""
"10.1038/ncomms4604","dedup_wf_001::893eeb48f44b4ebd225e189aecb0707e","Physics::Optics","Universal dispersion of surface plasmons in flat nanostructures","Schmidt, Franz-Philipp","2014-01-01","NATURE PUBLISHING GROUP","publication","","NATURE COMMUNICATIONS","","Dimensionality has a significant impact on the optical properties of solid-state nanostructures. For example, dimensionality-dependent carrier confinement in semiconductors leads to the formation of quantum wells, quantum wires and quantum dots. While semiconductor properties are governed by excitonic effects, the optical response of metal nanostructures is dominated by surface plasmons. Here we find that, in contrast to excitonic systems, the mode dispersions in plasmonic structures of different dimensionality are related by simple scaling rules. Employing electron energy loss spectroscopy, we show that the modes of silver nanodisks can be scaled to the surface and edge modes of extended silver thin films. We thereby introduce a general and intuitive ordering scheme for plasmonic excitations with edge and surface modes as the elementary building blocks.","P 21800","Open Access","0.5987","0.0101","13","Physics::optics, Localized surface plasmon, Dimensional imaging","Physics::optics, Localized surface plasmon, Dimensional imaging","34","80",NA,"",""
"10.1038/ncomms5109","dedup_wf_001::b4a29f078f139e03ed5db8acfca2e5ae","Department Chemie","A 3D insight on the catalytic nanostructuration of few-layer graphene","Melinte, G.","2014-01-01","Ludwig-Maximilians-Universität München","publication","","","","The catalytic cutting of few-layer graphene is nowadays a hot topic in materials research due to its potential applications in the catalysis field and the graphene nanoribbons fabrication. We show here a 3D analysis of the nanostructuration of few-layer graphene by iron-based nanoparticles under hydrogen flow. The nanoparticles located at the edges or attached to the steps on the FLG sheets create trenches and tunnels with orientations, lengths and morphologies defined by the crystallography and the topography of the carbon substrate. The cross-sectional analysis of the 3D volumes highlights the role of the active nanoparticle identity on the trench size and shape, with emphasis on the topographical stability of the basal planes within the resulting trenches and channels, no matter the obstacle encountered. The actual study gives a deep insight on the impact of nanoparticles morphology and support topography on the 3D character of nanostructures built up by catalytic cutting.","312483","Open Access","0.6174","0.3772","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","9",NA,NA,"",""
"10.1038/ncomms6653","dedup_wf_001::911adf046628a22d01f7205f2d1a7185","Engineering sciences. Technology","Atomic electric fields revealed by a quantum mechanical approach to electron picodiffraction","M?ller, Knut","2014-12-01","Nature Pub. Group","publication","","Nature Communications","","Abstract: By focusing electrons on probes with a diameter of 50 pm, aberration-corrected scanning transmission electron microscopy (STEM) is currently crossing the border to probing subatomic details. A major challenge is the measurement of atomic electric fields using differential phase contrast (DPC) microscopy, traditionally exploiting the concept of a field- induced shift of diffraction patterns. Here we present a simplified quantum theoretical interpretation of DPC. This enables us to calculate the momentum transferred to the STEM probe from diffracted intensities recorded on a pixel array instead of conventional segmented bright- field detectors. The methodical development yielding atomic electric field, charge and electron density is performed using simulations for binary GaN as an ideal model system. We then present a detailed experimental study of SrTiO3 yielding atomic electric fields, validated by comprehensive simulations. With this interpretation and upgraded instrumentation, STEM is capable of quantifying atomic electric fields and high-contrast imaging of light atoms.","312483","Open Access","-0.123","-0.4236","12","Transmission electron microscopy, Scanning transmission electron, Annular dark field","Transmission electron microscopy, Scanning transmission electron, Annular dark field","42","88","1","",""
"10.1038/ncomms8266","od_______908::2657a1b61ac33618ee8cb5b725d36d7d","Condensed Matter::Materials Science","Imaging screw dislocations at atomic resolution by aberration-corrected electron optical sectioning","Yang, H.","2015-06-01","Nature Pub. Group","publication","","Nature Communications","","Screw dislocations play an important role in materials' mechanical, electrical and optical properties. However, imaging the atomic displacements in screw dislocations remains challenging. Although advanced electron microscopy techniques have allowed atomic-scale characterization of edge dislocations from the conventional end-on view, for screw dislocations, the atoms are predominantly displaced parallel to the dislocation line, and therefore the screw displacements are parallel to the electron beam and become invisible when viewed end-on. Here we show that screw displacements can be imaged directly with the dislocation lying in a plane transverse to the electron beam by optical sectioning using annular dark field imaging in a scanning transmission electron microscope. Applying this technique to a mixed [ a + c ] dislocation in GaN allows direct imaging of a screw dissociation with a 1.65-nm dissociation distance, thereby demonstrating a new method for characterizing dislocation core structures.","312483","Open Access","-0.0726","-0.57","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","22","57","5","",""
"10.1038/ncomms8267","dedup_wf_001::162aeed482c0ccee3b5b5b528e38a77e","Physical sciences","Scanning precession electron tomography for three-dimensional nanoscale orientation imaging and crystallographic analysis","Eggeman, Alexander S.","2015-06-01","Nature Pub. Group","publication","","Nature Communications","","Three-dimensional (3D) reconstructions from electron tomography provide important
			morphological, compositional, optical and electro-magnetic information across a wide range
			of materials and devices. Precession electron diffraction, in combination with scanning
			transmission electron microscopy, can be used to elucidate the local orientation of crystalline
			materials. Here we show, using the example of a Ni-base superalloy, that combining these
			techniques and extending them to three dimensions, to produce scanning precession electron
			tomography, enables the 3D orientation of nanoscale sub-volumes to be determined and
			provides a one-to-one correspondence between 3D real space and 3D reciprocal space for
			almost any polycrystalline or multi-phase material.
			A.S.E. and P.A.M acknowledge financial support from the European Research Council under the European Union's Seventh Framework Programme (FP7/2007-2013)/ERC grant agreement 291522-3DIMAGE, the Seventh Framework Programme of the European Commission: ESTEEM2, contract number 312483, EPSRC grant number EP/H017712/1 and the Royal Society. R.K. acknowledges financial support from Rolls-Royce, EPSRC and the BMWi under EP/H022309/1, EP/H500375/1 and grant number 20T0813. We are grateful to Professor Edgar Rauch for valuable discussion on the use of the Astar system, to Dr Cathie Rae and Dr Mark Hardy of Rolls-Royce for supply of the superalloy samples and valuable discussion about their microstructure, Dr Zineb Saghi for help with the tomographic reconstructions and Dr Francisco de la Peña for help with the NMF decompositions.
			This is the final version. It was first published by NPG at http://www.nature.com/ncomms/2015/150601/ncomms8267/full/ncomms8267.html.","EP/H017712/1","Open Access","-0.2947","-0.4028","4","Organic semiconductors","Organic semiconductors","21",NA,NA,"",""
"10.1038/ncomms9053","dedup_wf_001::98f9da65e9a5a8f94bd1828a8585b3ce","condensed matter","Signature of magnetic-dependent gapless odd frequency states at superconductor/ferromagnet interfaces","Di Bernardo, A","2015-01-01","Nature Publishing Group","publication","","","","The theory of superconductivity developed by Bardeen, Cooper and Schrieffer (BCS) explains the stabilization of electron pairs into a spin-singlet, even frequency, state by the formation of an energy gap within which the density of states is zero. At a superconductor interface with an inhomogeneous ferromagnet, a gapless odd frequency superconducting state is predicted, in which the Cooper pairs are in a spin-triplet state. Although indirect evidence for such a state has been obtained, the gap structure and pairing symmetry have not so far been determined. Here we report scanning tunnelling spectroscopy of Nb superconducting films proximity coupled to epitaxial Ho. These measurements reveal pronounced changes to the Nb subgap superconducting density of states on driving the Ho through a metamagnetic transition from a helical antiferromagnetic to a homogeneous ferromagnetic state for which a BCS-like gap is recovered. The results prove odd frequency spin-triplet superconductivity at superconductor/inhomogeneous magnet interfaces.
			Engineering and Physical Sciences Research Council (Grant ID: NanoDTC EP/G037221/1)
			This is the final version of the article. It first appeared from Nature Publishing Group via http://dx.doi.org/10.1038/ncomms9053","312483","Open Access","0.517","0.416","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","36","49","5","",""
"10.1038/ncomms9586","od_______908::c440373b821c3f0bb477753593441396","Condensed Matter::Materials Science","High-temperature superconductivity in space-charge regions of lanthanum cuprate induced by two-dimensional doping","Baiutti, F.","2015-10-01","Nature Pub. Group","publication","","Nature Communications","","The exploitation of interface effects turned out to be a powerful tool for generating exciting material properties. Such properties include magnetism, electronic and ionic transport and even superconductivity. Here, instead of using conventional homogeneous doping to enhance the hole concentration in lanthanum cuprate and achieve superconductivity, we replace single LaO planes with SrO dopant planes using atomic-layer-by-layer molecular beam epitaxy (two-dimensional doping). Electron spectroscopy and microscopy, conductivity measurements and zinc tomography reveal such negatively charged interfaces to induce layer-dependent superconductivity (T c up to 35?K) in the space-charge zone at the side of the planes facing the substrate, where the strontium (Sr) profile is abrupt. Owing to the growth conditions, the other side exhibits instead a Sr redistribution resulting in superconductivity due to conventional doping. The present study represents a successful example of two-dimensional doping of superconducting oxide systems and demonstrates its power in this field.","312483","Open Access","-0.4205","0.1383","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","21","29","1","",""
"10.1038/ncomms9779","od_______908::03df9047982c53bbf61571fa77a0895e","Physics::Atomic and Molecular Clusters","Formation of bimetallic clusters in superfluid helium nanodroplets analysed by atomic resolution electron tomography","Haberfehlner, Georg","2015-10-01","Nature Pub. Group","publication","","Nature Communications","","Structure, shape and composition are the basic parameters responsible for properties of nanoscale materials, distinguishing them from their bulk counterparts. To reveal these in three dimensions at the nanoscale, electron tomography is a powerful tool. Advancing electron tomography to atomic resolution in an aberration-corrected transmission electron microscope remains challenging and has been demonstrated only a few times using strong constraints or extensive filtering. Here we demonstrate atomic resolution electron tomography on silver/gold core/shell nanoclusters grown in superfluid helium nanodroplets. We reveal morphology and composition of a cluster identifying gold- and silver-rich regions in three dimensions and we estimate atomic positions without using any prior information and with minimal filtering. The ability to get full three-dimensional information down to the atomic scale allows understanding the growth and deposition process of the nanoclusters and demonstrates an approach that may be generally applicable to all types of nanoscale materials.","312483","Open Access","-0.1499","-0.2884","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","21","30","1","",""
"10.1038/nmat3710","dedup_wf_001::dbc8caf0d2c3f88d87e51c0d745bff34","phonons","Measurement of molecular motion in organic semiconductors by thermal diffuse electron scattering","Eggeman, Alexander Stuart","2013-07-28","Nature Publishing Group","publication","","","","Many of the remarkable electrical and optical properties of organic semiconductors are governed by the interaction of electronic excitations with intra- and intermolecular vibrational modes. However, in specific systems this interaction is not understood in detail at a molecular level and this has been due, at least in part, to the lack of easy-to-use and widely available experimental probes of the structural dynamics. Here we demonstrate that thermal diffuse scattering in electron diffraction patterns from organic semiconductors, such as 6,13-bistriisopropyl-silylethynyl pentacene, allows the dominant lattice vibrational modes to be probed directly. The amplitude and direction of the dominant molecular motions were determined by comparison of the diffuse scattering with simulations and molecular dynamics calculations. Our widely applicable approach enables a much deeper understanding of the structural dynamics in a broad range of organic semiconductors.
			Two of the authors, AE and PM, acknowledge financial support through EPSRC grant EP/H017712 and from the European Research Council under the European Union’s Seventh Framework Programme (FP7/2007-2013)/ERC grant agreement 291522-3DIMAGE and the Seventh Framework Programme of the European Commission: ESTEEM2, contract number 312483, HS ackowledges the EPSRC for financial support through EP/G060738/1 and AT acknowledges the Leverhulme trust for support.","291522","Open Access","-0.623","-0.2548","4","Organic semiconductors","Organic semiconductors","37","140","1","",""
"10.1038/nmat4137","dedup_wf_001::a9d7eb0af9360f4d7e6cf54cf70860c9","Chemistry","Origin of voltage decay in high-capacity layered oxide electrodes","Sathiya, M.","2014-12-01","","publication","","","","Abstract: Although Li-rich layered oxides (Li1+xNiyCozMn1-x-y-zO2 > 250 mAhg(-1)) are attractive electrode materials providing energy densities more than 15% higher than today's commercial Li-ion cells, they suffer from voltage decay on cycling. To elucidate the origin of this phenomenon, we employ chemical substitution in structurally related Li2RuO3 compounds. Li-rich layered Li2Ru1-yTiyO3 phases with capacities of similar to 240mAhg(-1) exhibit the characteristic voltage decay on cycling. A combination of transmission electron microscopy and X-ray photoelectron spectroscopy studies reveals that the migration of cations between metal layers and Li layers is an intrinsic feature of the charge-discharge process that increases the trapping of metal ions in interstitial tetrahedral sites. A correlation between these trapped ions and the voltage decay is established by expanding the study to both Li2Ru1-ySnyO3 and Li2RuO3; the slowest decay occurs for the cations with the largest ionic radii. This effect is robust, and the finding provides insights into new chemistry to be explored for developing high-capacity layered electrodes that evade voltage decay.
			Abstract: Although Li-rich layered oxides (Li1+xNiyCozMn1−x−y−zO2 > 250 mAh g−1) are attractive electrode materials providing energy densities more than 15% higher than todays commercial Li-ion cells, they suffer from voltage decay on cycling. To elucidate the origin of this phenomenon, we employ chemical substitution in structurally related Li2RuO3 compounds. Li-rich layered Li2Ru1−yTiyO3 phases with capacities of ~240 mAh g−1 exhibit the characteristic voltage decay on cycling. A combination of transmission electron microscopy and X-ray photoelectron spectroscopy studies reveals that the migration of cations between metal layers and Li layers is an intrinsic feature of the chargedischarge process that increases the trapping of metal ions in interstitial tetrahedral sites. A correlation between these trapped ions and the voltage decay is established by expanding the study to both Li2Ru1−ySnyO3 and Li2RuO3; the slowest decay occurs for the cations with the largest ionic radii. This effect is robust, and the finding provides insights into new chemistry to be explored for developing high-capacity layered electrodes that evade voltage decay.","246791","Open Access","-0.5376","0.2286","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","204","253",NA,"",""
"10.1038/nmat4303","dedup_wf_001::8076b7e46266f99bb4120231061ed0f1","Chemistry","Extreme mobility enhancement of two-dimensional electron gases at oxide interfaces via charge transfer induced modulation doping","Chen, Y. Z.","2015-04-22","Nature Publishing Group","publication","","Nature materials","","The discovery of two-dimensional electron gases (2DEGs) at the interface between two insulating complex oxides, such as LaAlO3 (LAO) or gamma-Al2O3 (GAO) epitaxially grown on SrTiO3 (STO) 1,2, provides an opportunity for developing all-oxide electronic devices3,4. These 2DEGs at complex oxide interfaces involve many-body interactions and give rise to a rich set of phenomena5, for example, superconductivity6, magnetism7,8, tunable metal-insulator transitions9, and phase separation10. However, large enhancement of the interfacial electron mobility remains a major and long-standing challenge for fundamental as well as applied research of complex oxides11-15. Here, we inserted a single unit cell insulating layer of polar La1-xSrxMnO3 (x=0, 1/8, and 1/3) at the interface between disordered LaAlO3 and crystalline SrTiO3 created at room temperature. We find that the electron mobility of the interfacial 2DEG is enhanced by more than two orders of magnitude. Our in-situ and resonant x-ray spectroscopic in addition to transmission electron microscopy results indicate that the manganite layer undergoes unambiguous electronic reconstruction and leads to modulation doping of such atomically engineered complex oxide heterointerfaces. At low temperatures, the modulation-doped 2DEG exhibits clear Shubnikov-de Haas oscillations and the initial manifestation of the quantum Hall effect, demonstrating an unprecedented high-mobility and low electron density oxide 2DEG system. These findings open new avenues for oxide electronics.","246102","Open Access","0.1308","-0.2571","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","60","131","5","",""
"10.1038/nmat4579","od______2097::aa3997a392dedd319e68953d2746f539","Chemistry","Controlled lateral anisotropy in correlated manganite heterostructures by interface-engineered oxygen octahedral coupling","Liao, Z.","2016-01-01","","publication","","Nature materials","","Abstract: Controlled in-plane rotation of the magnetic easy axis in manganite heterostructures by tailoring the interface oxygen network could allow the development of correlated oxide-based magnetic tunnelling junctions with non-collinear magnetization, with possible practical applications as miniaturized high-switching-speed magnetic random access memory (MRAM) devices. Here, we demonstrate how to manipulate magnetic and electronic anisotropic properties in manganite heterostructures by engineering the oxygen network on the unit-cell level. The strong oxygen octahedral coupling is found to transfer the octahedral rotation, present in the NdGaO3 (NGO) substrate, to the La2/3Sr1/3MnO3 (LSMO) film in the interface region. This causes an unexpected realignment of the magnetic easy axis along the short axis of the LSMO unit cell as well as the presence of a giant anisotropic transport in these ultrathin LSMO films. As a result we possess control of the lateral magnetic and electronic anisotropies by atomic-scale design of the oxygen octahedral rotation.","246102","Open Access","0.4563","0.3322","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","64","118","8","",""
"10.1038/nnano.2015.19","dedup_wf_001::0ef29706d6cba6efa97bb827a66e5ca6","Minerals","An endogenous nanomineral chaperones luminal antigen and peptidoglycan to intestinal immune cells","Powell, JJ","2015-03-09","Nature Publishing Group","publication","","","http://eprints.whiterose.ac.uk/85189/10/Powell%20et%20al%20NNano%202015%20manuscript%20post-accept.pdf","In humans and other mammals it is known that calcium and phosphate ions are secreted from the distal small intestine into the lumen. However, why this secretion occurs is unclear. Here, we show that the process leads to the formation of amorphous magnesium-substituted calcium phosphate nanoparticles that trap soluble macromolecules, such as bacterial peptidoglycan and orally fed protein antigens, in the lumen and transport them to immune cells of the intestinal tissue. The macromolecule-containing nanoparticles utilize epithelial M cells to enter Peyer's patches, small areas of the intestine concentrated with particle-scavenging immune cells. In wild-type mice, intestinal immune cells containing these naturally formed nanoparticles expressed the immune tolerance-associated molecule 'programmed death-ligand 1', whereas in NOD1/2 double knockout mice, which cannot recognize peptidoglycan, programmed death-ligand 1 was undetected. Our results explain a role for constitutively formed calcium phosphate nanoparticles in the gut lumen and show how this helps to shape intestinal immune homeostasis.","5R21AI111388-02","Open Access","-0.1389","0.7791","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","24","39","9","",""
"10.1038/nphys2816","dedup_wf_001::ba87d5d73e98965e8479f0b0c4314864","Physics - Instrumentation and Detectors","Magnetic monopole field exposed by electrons","Beche, Armand","2014-01-01","NATURE PUBLISHING GROUP","publication","","NATURE PHYSICS","","Magnetic monopoles have provided a rich field of study, leading to a wide area of research in particle physics, solid state physics, ultra-cold gases, superconductors, cosmology, and gauge theory. So far, no true magnetic monopoles were found experimentally. Using the Aharonov-Bohm effect, one of the central results of quantum physics, shows however, that an effective monopole field can be produced. Understanding the effects of such a monopole field on its surroundings is crucial to its observation and provides a better grasp of fundamental physical theory. We realize the diffraction of fast electrons at a magnetic monopole field generated by a nanoscopic magnetized ferromagnetic needle. Previous studies have been limited to theoretical semiclassical optical calculations of the motion of electrons in such a monopole field. Solid state systems like the recently studied 'spin ice' provide a constrained system to study similar fields, but make it impossible to separate the monopole from the material. Free space diffraction helps to understand the dynamics of the electron-monopole system without the complexity of a solid state system. The use of a simple object such as a magnetized needle will allow various areas of physics to use the general dynamical effects of monopole fields without requiring a monopole particle or specific solids which have internal monopole-like properties. The experiment performed here shows that even without a true magnetic monopole particle, the theoretical background on monopoles serves as a basis for experiments and can be applied to efficiently create electron vortices. Various predictions about angular momentum and general field effects can readily be studied using the available equipment. This realization provides insights for the scientific community on how to detect magnetic monopoles in high energy collisions, cosmological processes, or novel materials.","278510","Open Access","0.3194","0.0479","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","62","88","4","",""
"10.1038/s41467-017-00051-3","od_______908::9f974ef494dc9483edbe4e58b00f6eb6","Physics::Optics","Tomographic imaging of the photonic environment of plasmonic nanoparticles","H?rl, Anton","2017-06-01","Nature Publishing Group UK","publication","","Nature Communications","","The photonic local density of states (LDOS) governs the enhancement of light?matter interaction at the nanoscale, but despite its importance for nanophotonics and plasmonics experimental local density of states imaging remains extremely challenging. Here we introduce a tomography scheme based on electron microscopy that allows retrieval of the three-dimensional local density of states of plasmonic nanoparticles with nanometre spatial and sub-eV energy resolution. From conventional electron tomography experiments we obtain the three-dimensional morphology of the nanostructure, and use this information to compute an expansion basis for the photonic environment. The expansion coefficients are obtained through solution of an inverse problem using as input electron-energy loss spectroscopy images. We demonstrate the applicability of our scheme for silver nanocuboids and coupled nanodisks, and resolve local density of states enhancements with extreme sub-wavelength dimensions in hot spots located at roughness features or in gaps of coupled nanoparticles.","P 27299","Open Access","0.3837","-0.1898","13","Physics::optics, Localized surface plasmon, Dimensional imaging","Physics::optics, Localized surface plasmon, Dimensional imaging","2","13","3","",""
"10.1038/s41598-017-00539-4","dedup_wf_001::257b6a6f82cca7161da086fdc504e329","Condensed Matter::Materials Science","Dopant size effects on novel functionalities: High-temperature interfacial superconductivity","Suyolcu, Y. Eren","2017-03-01","Nature Publishing Group UK","publication","","Scientific Reports","","Among the range of complex interactions, especially at the interfaces of epitaxial oxide systems, contributing to the occurrence of intriguing effects, a predominant role is played by the local structural parameters. In this study, oxide molecular beam epitaxy grown lanthanum cuprate-based bilayers (consisting of a metallic (M) and an insulating phase (I)), in which high-temperature superconductivity arises as a consequence of interface effects, are considered. With the aim of assessing the role of the dopant size on local crystal structure and chemistry, and on the interface functionalities, different dopants (Ca2+, Sr2+ and, Ba2+) are employed in the M-phase, and the M?I bilayers are investigated by complementary techniques, including spherical-aberration-corrected scanning transmission electron microscopy. A series of exciting outcomes are found: (i) the average out-of-plane lattice parameter of the bilayers is linearly dependent on the dopant ion size, (ii) each dopant redistributes at the interface with a characteristic diffusion length, and (iii) the superconductivity properties are highly dependent on the dopant of choice. Hence, this study highlights the profound impact of the dopant size and related interface chemistry on the functionalities of superconducting oxide systems.","312483","Open Access","0.4708","0.1175","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","2",NA,NA,"",""
